,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
1041,noisy_sampling,multiangle,gaussian,1,True,True,9,>>graph6<<HkPsgZ@,2031.5041801929474,611,1.2,"[1, 1, 0, 0, 1, 1, 1, 1, 0]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.75070252 2.43814842 4.14603355 3.59300049 4.15986093 2.83706903
 4.13449915 3.81103775 4.93255625 3.51552949 3.03237122 2.33545302
 2.60503664 3.45663246 3.14731686 3.09176742 3.35446353 3.16436009
 3.22945868 2.84903996 2.743473   3.20135282 3.01587757 2.90957859
 1.57841122 1.6168576  1.90927264 2.4563915  1.46350284 1.86876705
 2.4327956  2.39403872 1.57042044]",0.016399999999999998
1042,noisy_sampling,multiangle,gaussian,1,True,True,9,>>graph6<<Hm~]x^^,2549.746557712555,738,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.38193699 3.57353209 3.42274814 2.97351661 2.96451373 3.71096636
 3.43491312 4.16516408 3.62978179 2.71926219 4.71349259 4.23794546
 3.1686804  2.77210575 5.09768211 4.55748827 3.81829302 3.18578963
 4.57423127 2.95962952 2.98554559 3.59727668 3.28792477 2.83243994
 4.74492229 3.34961835 3.15116526 3.24736391 3.09167102 2.87612509
 2.76596095 4.48230254 4.1687306  3.53736792 2.81553837 3.09221048
 2.88241185 1.50833471 1.40475206 1.59316614 1.6970799  2.26767065
 2.78062785 1.943784   1.70224145 1.48510823]",0.0478
1043,noisy_sampling,multiangle,gaussian,2,False,True,5,>>graph6<<DkO,1251.6062614917755,392,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.55318146 2.83352352 4.00993566 3.35047145 3.0517778  3.71116825
 2.08849182 1.22443583 1.76443643 1.57735561 1.69856122 3.17767957
 3.22424967 3.52394512 3.54859344 4.00730951 2.95425886 1.86892449
 1.37734472 2.183258   1.120179   1.34269516]",0.4202
1044,noisy_sampling,multiangle,gaussian,2,False,True,5,>>graph6<<Dm{,1753.5636665821075,579,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.0969475  4.19118905 2.52297706 3.79645462 3.23083694 2.84596772
 2.68557572 3.25390506 3.88639459 4.06832464 3.48004999 2.73898393
 2.96794514 1.52652361 1.67130397 1.43265048 1.80930072 1.56983382
 3.41519234 3.30457101 3.05256916 3.16881238 3.9865105  3.33337447
 3.3283693  3.21147405 3.13829863 2.63416521 2.85718085 3.15397788
 3.11561551 1.62405226 1.1239225  1.38103738 1.65185846 1.35122043]",0.577
1045,noisy_sampling,multiangle,gaussian,2,False,True,7,>>graph6<<FkPsg,2659.0063512325287,790,1.25,"[1, 1, 1, 1, 0, 1, 0]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.60207571 3.15297782 3.62675498 2.56337965 2.7207131  3.9460919
 4.4914065  3.44441765 3.41818727 4.53278067 3.35019838 3.21374524
 3.48132539 4.10294176 2.97466198 2.55469084 1.63249408 1.52102647
 3.15702748 1.4409441  1.55220316 1.60803416 2.48624877 2.30517957
 3.00591492 2.4732581  3.41931083 4.61982428 3.86402227 3.58345049
 3.86867597 2.87562721 3.02457105 3.05362778 2.99482066 3.48047224
 3.18456988 2.91605723 3.30733792 1.72320571 1.61780188 1.54670653
 1.46265536 2.99802782 1.6843924  1.5539235 ]",0.1606
1046,noisy_sampling,multiangle,gaussian,2,False,True,7,>>graph6<<Fm~]w,3085.7936203479767,875,1.2,"[1, 1, 1, 0, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.88476374 3.92811794 3.12366124 4.56484123 2.44946637 2.52121951
 3.28025703 2.55184038 3.1575986  4.09945451 3.33082808 3.5233446
 2.83954536 4.08198289 3.58965163 3.43125455 3.28073873 3.53395813
 3.10951056 3.43474492 3.07177408 3.18502334 2.93366727 3.56154556
 2.31123696 2.55926141 1.67070759 1.86083151 1.4705746  1.51718
 1.50793686 2.94815928 3.19763785 2.50537986 2.72305017 3.12462617
 3.16942556 3.06655403 3.967485   3.08944304 2.94022433 3.16015964
 3.12407218 3.89023917 3.2113624  2.65588601 3.06606938 4.23682424
 3.51471375 3.42323024 3.49021343 3.44193552 3.29265539 3.26788776
 3.01609495 2.72310641 1.65025441 1.25265829 1.53186423 1.64954207
 1.70646396 1.49621859]",0.126
1047,noisy_sampling,multiangle,gaussian,2,True,True,5,>>graph6<<DkO,1221.7646417617798,395,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[2.108625   3.97356307 4.1142862  4.58927881 2.83919006 2.20959064
 1.4934342  1.55624965 1.47390201 3.18736056 1.34925905 2.87320342
 4.27221453 3.87969264 4.64698166 2.36128918 4.95885331 1.66754288
 1.22589604 1.43901911 0.93517375 1.11567171]",0.5776
1048,noisy_sampling,multiangle,gaussian,2,True,True,5,>>graph6<<Dm{,1930.7074036598206,614,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.58959363 4.0460873  4.68935433 3.66121179 3.06963775 3.10007656
 3.22924327 3.70731357 3.04836052 3.18161268 3.92691752 3.03757714
 3.20286769 1.62425206 1.65848062 1.04370234 1.68605151 1.54731698
 3.06603103 4.12627275 3.76729964 2.97566688 3.21145614 3.15524865
 3.14918968 2.85768476 2.61250888 3.5938264  2.9833047  2.85529232
 3.38364307 1.70392675 1.80470174 1.29149903 1.67069885 2.43060623]",0.3616
1049,noisy_sampling,multiangle,gaussian,1,False,True,5,>>graph6<<DkO,639.0320515632629,206,2.5,"[0, 0, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.9091008  2.5524622  3.74587555 2.85116789 3.29998143 2.74476923
 1.56180851 1.44912892 0.77471333 2.33712196 0.80681422]",0.4296
1050,noisy_sampling,multiangle,gaussian,2,False,True,9,>>graph6<<HkPsgZ@,3939.0490639209747,1147,1.2,"[1, 1, 0, 0, 1, 1, 1, 0, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.70843161 4.06617832 5.19952945 4.8878228  2.5596197  2.80617469
 3.97219074 4.14909913 3.23442156 4.24986594 3.33230898 3.49739806
 3.37330095 3.21900328 2.67786517 3.51130734 3.01789039 3.29064678
 4.22024758 2.74108066 2.69749934 2.91682976 3.4791003  4.3875233
 1.58437603 1.54339568 1.65853163 1.43759608 1.89953909 3.08408025
 2.04438217 1.67477734 2.36244464 3.14988411 3.07432645 4.19581374
 4.46811954 3.36137243 3.34455164 3.85528239 2.51744158 3.87736632
 3.52553138 2.91938787 2.80507131 2.73900023 2.83277665 3.98826396
 3.06447319 3.12850938 3.52920903 3.31486837 3.30612632 4.83710727
 3.76109693 3.64602543 3.21377005 2.05694746 1.51816596 1.35571686
 2.4880494  1.5737439  1.56537142 1.58052484 1.25818579 2.87771176]",0.0162
