,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
196,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,91.88259196281433,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.46786375 1.62872245 4.20463563 1.54779966 2.75326256 1.54356293
 3.04087412 2.29356964 3.61960298 1.98112972 4.60509142 1.16528617
 3.58968227 2.48300244 3.79771747 2.87527959 2.95372514 1.42154814
 3.38757116 2.85496082]",0.9974
197,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,20.816760778427124,2567,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.39524044 1.17491955 2.69678294 2.00163869 3.62814907 1.99152394
 3.53441496 2.67773483]",0.3752
198,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,51.20877695083618,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.78347944 2.43203159 3.71037125 1.74951467 3.38250917 0.76401132
 3.02253316 1.65610665]",0.8548
199,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,25.281569242477417,2680,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.59091056 1.6050911  3.27856074 1.36884539 3.43083599 1.58420023
 3.97139702 1.71235527]",0.4763
200,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,104.32640290260315,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.01318945 1.53009762 4.01920046 1.14258866 3.73980112 1.4815155
 3.09973592 1.49417842 2.56750584 1.32625464 3.82782701 1.58829873
 3.08362748 1.44620871 3.98069243 1.85516082 3.2239516  1.87118892
 2.90606196 2.57438816]",0.9637
201,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,56.67983365058899,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.37171953 1.0445461  3.70747457 0.95770289 1.97423089 1.89153948
 3.58632411 2.24534423 3.28296866 2.08027751 3.24997599 0.38714797]",0.5511
202,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,67.97993612289429,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.50792385 2.6824946  3.16268184 2.12686505 2.89721134 2.9717493
 2.92020498 2.35832622 2.25357991 1.07710926 3.47086455 1.56234032]",0.9186000000000001
203,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,63.996143102645874,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.14162244 1.57173072 3.91252863 1.60266587 2.778752   1.55673167
 2.89131032 1.70251323 3.63299017 1.4792025  4.31877886 2.01795096
 2.75433291 0.77971781 5.51143815 2.85344456]",0.9989
204,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,81.72395849227905,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.12025479 1.03118355 2.75174517 1.29668733 4.16031532 1.45117878
 2.74408756 1.32254419 2.8238349  1.45638303 2.93114909 1.27064379
 3.22943527 1.89775207 3.16606126 1.72377378]",0.9428
205,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,1.2564315795898438,266,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[4.2421297  1.84613295 2.58799578 1.25259315],0.1125
206,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,0.8510887622833252,156,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.25352892 1.32818125 2.74414444 1.44039032],0.6753
207,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,2.123465061187744,371,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.96671895 1.0783386  4.15118843 1.37324469],0.1595
208,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,17.951215744018555,2193,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.39523997 1.1749188  2.6967816  2.0016384  3.62814849 1.99152542
 3.53441447 2.67773496]",0.3687
209,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,40.88606882095337,5000,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.52179638 1.01966302 2.35046299 1.38363509 3.38840963 2.48035693
 3.25363188 1.57995957]",0.7871999999999999
210,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,100.22115087509155,5000,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.14518738 2.64148771 4.18740399 1.5609264  4.08259498 1.39753418
 3.54343539 1.40263122 3.13979383 1.28394552 3.30678037 1.90741134]",0.0141
211,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,92.81834363937378,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.94194061 2.61510022 3.36916627 1.45290139 3.3601541  1.19975314
 3.47347595 1.23163531 2.62096721 3.29361151 2.79807894 1.74376477
 3.03523295 1.88083704 4.44390707 0.94067636]",0.9258
212,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,100.57235813140869,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.96631388 1.23676507 4.31526313 1.38343589 3.33992107 2.46223055
 3.87059351 1.69614095 3.33668941 2.36920912 3.62888105 1.71636125
 2.80271427 1.19921277 3.78467725 1.41014053 2.71874651 1.62269366
 2.6426068  1.61140758]",0.9111
213,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,91.48082137107849,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.85843594 1.78866131 3.43323675 1.60896727 3.94859072 1.2471306
 3.08949046 1.40248131 3.04180716 1.71445943 3.12573013 1.44626472
 3.09760513 1.78986626 2.95082757 1.6999237  2.70150584 2.5596497
 4.21881474 1.27473426]",0.9964
214,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,55.49059867858887,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.62810655 3.01975972 3.07008222 2.29016338 2.56133094 1.69113184
 3.59066829 1.12546172]",0.4471
215,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,60.20409893989563,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.61831074 2.59382969 4.20548902 2.45864281 2.94070784 1.81956414
 3.62277076 1.10927427 3.07611439 1.63037163 5.43700561 2.06314559]",0.6454
216,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,59.76764941215515,5000,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.27378655 1.97453293 3.62852682 2.05027819 3.05302106 1.26369912
 2.76876011 2.85372543 3.18072299 1.21800729 3.5594182  2.52275972]",0.7659
217,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,1.3365421295166016,296,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[2.04105558 1.84613286 3.69518949 1.88899913],0.1113
218,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,7.989112615585327,1458,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.66776943 0.90058556 2.5392228  3.332824  ],0.5478000000000001
219,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1.1640136241912842,213,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.2847074  1.77273173 2.80319917 1.4834044 ],0.3074
220,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,155.3032190799713,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.5036733  2.87421294 2.91701154 1.69797255 3.05371781 1.29039716
 3.31179128 1.38330631 3.46603578 1.97367915 3.65952574 1.52089107
 3.3595037  1.56938605 2.64456617 2.05651772 3.0293608  2.80040848
 4.74682677 1.39873054]",0.8835
221,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,64.69841980934143,5000,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.11657995 1.57839543 3.15758755 1.84663304 2.56141649 1.72942106
 2.97016849 1.33756822 3.4567939  1.5581321  3.1987267  2.47226703]",0.0014
222,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,70.40229439735413,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.38564086 1.72212305 3.28814507 1.21659748 2.08375381 1.20034546
 3.31138412 2.89981549 3.13139807 1.33966311 3.09272489 1.96595296
 2.93896279 1.66403269 3.91882248 1.43936043]",0.9184
223,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,107.78484034538269,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.810908   1.81341456 3.26038972 1.41032603 3.48978776 1.84116063
 3.41282122 1.93751378 3.48528254 1.37264485 5.04764592 2.44985868
 3.76805549 1.59001335 3.48165015 1.5405668 ]",0.9962
224,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,95.4697253704071,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.90641497 1.09893183 3.3601365  1.3910477  2.33697332 1.57256225
 2.58779567 1.30402398 3.30471176 1.83010366 4.49124314 0.97973789
 3.0333544  2.02851269 3.46396478 1.52796637]",0.9922
225,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,85.19733333587646,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.16590105 2.04617571 3.61451862 1.92865262 2.72767763 1.50658991
 3.46771218 1.57795083 2.77780246 1.5642092  2.96328927 1.26444676
 3.14097249 1.98888747 3.26683527 1.98868355 2.65298701 0.80581828
 2.31760647 1.55338357]",0.9997
226,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,92.06301736831665,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.69664066 1.46587176 3.71153985 1.24563368 2.98901907 1.51315531
 4.15757272 1.80393094 3.57902823 1.82352495 3.31602282 1.42656417
 2.53063894 2.1640718  3.31022735 1.34621937 3.01987021 1.10916331
 3.5369246  1.44787346]",0.9648
227,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,35.814151763916016,4575,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.01073343 1.54921864 3.96899558 1.84113414 3.6335298  1.55654521
 4.2342798  1.56285704]",0.5313
228,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,22.753525733947754,2322,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.77559601 1.76797647 3.28984948 1.46782362 2.90433272 0.76754053
 4.88349226 2.61131522]",0.7248
229,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,13.03646993637085,1418,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.61358181 1.88074026 3.29727495 1.44803453 3.36569108 0.57064488
 4.08141539 2.03933785]",0.4681
230,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,132.51384806632996,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.05523352 1.83550491 2.97175932 2.7481542  4.07648613 2.73830495
 3.19806735 1.43380756 3.1412367  1.38115181 3.59199672 3.10130405
 2.8388827  1.81243784 3.26573213 0.87977838 3.22610052 1.91720404
 3.08101594 2.73900265]",0.8235
231,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,57.078248739242554,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.09326232 1.05053851 3.62049792 1.52429853 2.82279275 1.51888444
 4.43452917 1.54789721 3.43658648 1.44267744 3.11882711 2.19192798]",0.3709
232,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,61.64402103424072,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.95045609 1.60361893 4.34415976 2.07472619 4.63047551 1.8857743
 3.38026006 2.2057065  3.32575845 1.04675722 3.50704878 1.93453432]",0.8922999999999999
233,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,65.09598278999329,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.13719478 1.47694472 3.59655417 1.17946743 2.68680035 1.29651958
 4.17182773 1.90198994 3.48496175 2.03075671 3.97337316 1.18429975]",0.406
234,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,67.95520544052124,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.97937731 1.77900239 3.35543914 2.60759279 3.51118748 1.58766241
 3.56778491 1.35277488 2.90798839 1.85078439 3.06321107 0.99811911
 2.41197487 2.24790312 3.98240861 1.21804598]",0.9112
235,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,0.628664493560791,142,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[1.58872131 2.35694775 4.28267908 1.99104453],0.2167
236,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,1.7050747871398926,286,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.25352891 1.32818126 2.74414443 1.44039036],0.6759
237,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,5.8532726764678955,897,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.46328344 3.35095554 3.44400679 2.18504198],0.35619999999999996
238,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,17.279674768447876,2350,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.42449192 2.2146304  2.67390683 1.82854683 3.73775474 2.70100097
 2.58349751 1.04789935]",0.5339
239,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,29.236724615097046,3172,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.66617744 1.95509365 3.6815508  0.98282786 4.19469947 1.75392454
 3.761351   2.34722772]",0.4941
240,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,111.62524557113647,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.93785821 1.60837255 3.31499927 1.55715571 4.11874547 1.86598251
 2.60907418 1.78084589 2.82636334 0.77593146 4.49396902 1.2967426
 3.51233358 1.43018361 3.73355302 2.19237385]",0.976
241,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,103.17078471183777,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.65586623 1.43129395 3.00303592 1.45030806 2.71955252 1.55920507
 3.76598243 1.31239607 3.31803889 2.75347963 2.83545155 1.59115569
 3.20875821 1.23577643 4.46305087 2.12653024]",0.8225
242,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,83.29350304603577,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.06554715 1.56938151 3.14679776 1.85978729 4.18395316 1.47902161
 3.43776859 1.5577366  3.29327784 1.35819316 3.05721255 1.94554013
 2.67308012 1.63743864 3.27166038 1.23146803 3.51384881 2.31714944
 4.22781021 2.65688857]",0.9979
243,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,91.96200966835022,5000,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.14449045 1.25442117 3.84640991 2.55552511 4.13386277 1.5504962
 3.41117986 1.35635696 2.81823015 1.73815556 4.14101111 1.71855686
 3.39540515 1.37711803 3.22005995 2.20224439 3.28037582 1.92808623
 2.74942162 2.21543333]",0.9739000000000001
244,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,50.45932149887085,5000,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.93679152 3.38668299 3.28536448 2.99889054 2.74599754 0.89230878
 2.11862003 2.03290279]",0.7547
245,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,49.6082820892334,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.58743985 1.84786487 3.87450347 0.62902633 3.49745278 1.90880697
 3.41160592 2.32887659 3.36154952 3.57192497 3.89496084 1.86139961]",0.6353
246,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,61.19574284553528,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.68021785 1.36158167 2.90915172 2.21306804 2.94799818 1.544967
 3.67110633 1.41713936 3.17734452 1.38063862 4.85610162 1.43022468]",0.8358000000000001
247,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,3.840271472930908,872,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[4.33482569 1.66940403 2.65854479 2.73414453],0.1388
248,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,3.1051316261291504,539,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.54485639 3.36840645 3.52885143 1.8949419 ],0.6908
249,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,3.456160306930542,606,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.62268415 3.3596988  3.3839252  0.63361075],0.2346
250,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,163.25929474830627,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.45322319 1.90886217 2.8245107  2.61547264 2.09073598 2.66567452
 2.84830896 1.61751666 2.57853532 1.62918942 2.95173216 1.64769786
 2.45130446 1.13176412 2.94535136 1.77256442 3.09729344 1.38406201
 3.12568015 1.77071974]",0.8423
251,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,85.83852458000183,5000,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.66540633 1.64552329 2.74633005 1.7413886  2.9973094  1.41852352
 3.31373776 1.70125126 4.25085919 1.3467027  3.15146052 1.33639417]",0.28590000000000004
252,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,62.116859674453735,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.54209876 2.60840925 4.17965879 1.89321015 4.26040848 1.50437394
 3.42426366 1.32851706 3.81821284 0.88012621 2.98963855 1.38720129
 3.35869803 1.75848098 3.83032448 1.31549072]",0.8123
253,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,91.96727657318115,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.66160261 2.34151662 3.77316007 1.78473245 3.30368285 2.29448066
 2.58606629 1.23770331 2.9470199  2.46490999 3.83096583 1.46180599
 2.59644112 2.03078057 4.24873333 2.0900239 ]",0.9662999999999999
254,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,87.67823457717896,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.64745658 1.58351158 2.89691775 1.41255925 3.09502814 1.39655263
 2.96481457 1.5966829  2.88922243 2.58022066 3.01736376 2.30438987
 3.97390194 1.63955978 2.65864994 1.82068285]",0.7009000000000001
255,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,80.96586537361145,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.46590852 2.12811633 2.91915405 1.44925134 3.98420712 1.48621287
 2.33103393 1.77141432 3.47483954 1.07841739 2.96248169 1.55255461
 3.26363531 1.35827525 4.66694649 1.81799753 2.61828138 1.91802141
 3.60359896 2.38216072]",0.8449
256,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,23.9078471660614,2854,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.04137886 1.54682363 3.81711188 1.82328163 3.31338408 2.16538765
 4.32871555 1.70391904]",0.5062
257,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,44.31011939048767,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.59868053 1.70746669 3.04922229 1.77072691 3.37523787 0.54475729
 3.24927082 1.57667235]",0.7471000000000001
258,gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,45.810412645339966,5000,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.1365628  1.58733983 4.07770387 1.74087552 3.60471442 1.39464584
 4.31280179 1.24205462]",0.0083
259,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,58.65834188461304,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.08432241 1.30785936 3.07783581 2.76557865 3.89509651 2.55227239
 4.04355922 1.87682079 2.45563032 2.00351579 3.47678186 1.46342233]",0.4023
260,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,136.85091876983643,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.94531841 1.51733383 3.20799356 2.33844445 3.21615374 1.39979659
 3.01745242 1.77905171 3.00311104 1.7862473  3.32963196 1.58787722
 3.45409598 1.26530104 4.83463488 1.39216125 2.27459493 1.66311717
 3.31214544 1.39711422]",0.9056
261,gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,103.69176697731018,5000,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.59263167 1.67778412 3.41749557 1.49996612 3.58079225 1.65509475
 3.36696196 2.18262524 3.5216426  1.22492351 3.79240391 1.52647865
 2.78715456 1.41269004 2.95648919 1.83016576 3.48177068 1.49340108
 3.38368207 1.95730077]",0.9665
262,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,74.06281685829163,5000,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.4988016  1.73597824 3.86231948 1.65528233 3.42006242 1.65424691
 2.67700164 1.40748505 2.69102047 1.17579976 4.59222106 1.86671256]",0.9094
263,gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,73.55439639091492,5000,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.14908466 2.35557692 3.49610402 2.8556915  2.68722207 1.38670269
 4.08057367 1.66572771 4.18543426 1.37767643 3.96169939 1.357353  ]",0.6455
264,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,61.56294846534729,5000,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.57780284 1.63085732 2.88316497 2.00887997 3.52664301 1.51894511
 3.0184281  1.22925945 3.52437853 1.96921379 2.78673011 1.33710998
 3.16179748 2.29758594 3.57282713 2.12534481]",0.482
265,gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,82.00541377067566,5000,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.58312683 2.57156373 3.4652598  1.66387943 4.03540869 1.60732115
 2.98516684 1.79301121 2.38112357 1.15838544 2.63068734 2.01000378
 3.19537399 2.52015004 3.96671112 1.51561259]",0.9777
266,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,2.8443803787231445,676,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[4.33482562 1.66940399 2.6585448  2.73414433],0.1385
267,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,0.696068525314331,147,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.02965641 1.32818127 3.53904084 1.70120224],0.6782
268,gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,0.7766377925872803,148,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.2368861  1.35478781 2.87002882 2.28222697],0.3022
