,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
395,noisy_sampling,vanilla,gaussian,1,False,True,5,>>graph6<<Dm{,156.2433111667633,50,1.6666666666666667,"[0, 1, 0, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.34262606 1.5547638 ],0.0302
396,noisy_sampling,vanilla,gaussian,1,False,True,7,>>graph6<<FkPsg,176.0102937221527,56,1.5,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[2.66835733 2.78184912],0.1222
397,noisy_sampling,vanilla,gaussian,1,False,True,7,>>graph6<<Fm~]w,177.25202584266663,55,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[2.4983474  2.91525629],0.13340000000000002
398,noisy_sampling,vanilla,gaussian,1,False,True,9,>>graph6<<HkPsgZ@,163.58190774917603,49,2.6,"[0, 1, 1, 1, 1, 0, 1, 0, 0]",13,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.15845726 1.60331086],0.0007999999999999999
399,noisy_sampling,vanilla,gaussian,1,False,True,9,>>graph6<<Hm~]x^^,154.51546716690063,46,1.1428571428571428,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.05623143 1.59143106],0.0188
400,noisy_sampling,vanilla,gaussian,4,True,True,9,>>graph6<<HkPsgZ@,626.8456859588623,172,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.98022021 1.30508869 3.12239218 1.55106887 3.53057011 2.36283172
 4.2949555  1.94576983]",0.0414
401,noisy_sampling,vanilla,gaussian,4,True,True,9,>>graph6<<Hm~]x^^,562.2933049201965,138,1.1428571428571428,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.9749415  1.17368219 2.655142   1.41477551 2.8956449  1.3316569
 3.1866234  1.61327125]",0.024600000000000004
402,noisy_sampling,vanilla,gaussian,1,True,True,5,>>graph6<<DkO,151.52319169044495,50,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.54764621 2.57253334],0.404
403,noisy_sampling,vanilla,gaussian,1,True,True,5,>>graph6<<Dm{,158.83279466629028,51,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[3.66931801 2.85568237],0.3226
404,noisy_sampling,vanilla,gaussian,1,True,True,7,>>graph6<<FkPsg,144.91770792007446,47,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[3.61092221 2.85477212],0.2536
405,noisy_sampling,vanilla,gaussian,1,True,True,7,>>graph6<<Fm~]w,167.1239573955536,50,1.0,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[3.23845136 1.43825005],0.1268
406,noisy_sampling,vanilla,gaussian,1,True,True,9,>>graph6<<HkPsgZ@,154.81962704658508,48,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[3.39873531 1.45152602],0.0608
407,noisy_sampling,vanilla,gaussian,1,True,True,9,>>graph6<<Hm~]x^^,168.95426416397095,49,1.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.12424003 1.59001241],0.038599999999999995
408,noisy_sampling,vanilla,gaussian,2,False,True,5,>>graph6<<DkO,284.20278334617615,93,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[2.56598099 0.29551121 2.82013818 2.40387566],0.2662
