param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,50.06035208702088,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.59112586 1.6746123  3.29743288 2.87460312 2.51434934 1.24605858
 3.56156208 0.66105979 3.71735879 1.50780573 4.52239246 2.84332816]",0.5509999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,72.59593105316162,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.82416611 3.14203374 3.16225854 1.56624607 3.08100454 0.74297378
 3.148993   1.65773713 4.30009098 1.10715792 2.58559652 2.92818542]",0.5259
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,333.5729570388794,5000,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.62396168 1.67959099 3.2219702  1.54653649 3.05808941 1.5696982
 3.05088762 1.65502835 2.97118165 2.15671491 3.25793167 2.45648354
 2.66975607 1.40353528 2.77609356 1.61420251]",0.418
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,292.6735272407532,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.11700089 1.64569879 3.21493391 1.90295164 4.16696649 1.47030268
 3.27781755 1.76322658 3.12785369 1.52035811 2.98604457 1.81885593
 3.12788492 1.37824915 3.26772249 1.54771008 2.21913045 1.55893169
 3.57058911 2.79406032]",0.0182
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,408.4073710441589,5000,"[1, 0, 0, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.14585503 1.5686249  3.13902353 2.59151088 3.32181349 1.76471939
 3.79720905 1.56436128 2.53943118 1.69155437 3.54395983 1.07866834
 3.18218009 1.66142838 3.33124039 2.48327313 4.27589245 2.1107561
 4.21672581 0.99890426]",0.2772
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,183.6460838317871,5000,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.63877027 1.23142758 2.69154851 1.48519341 2.95610683 1.06821701
 3.11404464 1.56514278]",0.4215
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,125.09796404838562,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.1241665  1.38217015 2.78956872 1.59454355 2.49620138 1.23516698
 2.89189819 2.75434115 2.03504859 2.48108574 3.67119038 3.2266897 ]",0.6332
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,168.3539755344391,5000,"[0, 1, 1, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.20392966 1.56512255 3.23602055 1.57004015 3.77522157 1.40320397
 3.46492487 1.78375063 4.51518792 1.97976243 4.1164281  1.21618877]",0.3177
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,187.37960362434387,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.83216843 1.58262317 3.15079305 2.49816617 3.31301833 1.35904285
 2.80418697 1.42441533 3.66844929 1.5555354  3.91540697 2.61072337]",0.0005
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,58.8665828704834,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.92516513 1.33055772 2.12869269 1.93841632 3.19618702 1.48315608
 3.17140274 1.18901895 3.3007473  2.74790832 3.40470169 1.65794284
 2.3534742  1.61369471 4.26936577 0.75455482]",0.8743000000000001
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,87.44367861747742,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.81495576 1.88790896 3.21898173 1.07482205 3.23031644 1.53687085
 2.98299384 2.01221695 3.75962707 1.67940679 4.4029105  2.27170028
 2.8654866  2.61672974 4.57381233 1.63778798]",0.6036
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,66.23495244979858,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.13948222 1.58886197 2.35195912 2.18744174 3.35701938 1.58754475
 3.01544173 1.69229906 3.57143372 1.54658509 3.56163204 1.52368
 4.30712604 1.36892149 3.13925374 1.66182053 3.84296165 1.50119849
 2.93346068 2.56738023]",0.9846
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,250.5498874187469,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.12845081 1.06313769 2.68777799 1.55329978 3.14759023 1.40490798
 2.93965831 0.92334262 3.14979354 1.67418583 4.39107177 0.89416175]",0.4599
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,166.5845205783844,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.61093202 1.73426543 3.05387073 1.47806071 3.03155557 1.5644172
 3.14478643 1.3237413  3.46047163 1.72858165 2.86585556 1.40033361
 3.30420797 2.29556372 4.13963538 1.31728592]",0.6009
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,104.63531446456908,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.44086151 2.21770288 2.66385119 1.52263145 3.02553195 1.29288918
 2.69244422 2.25859519 2.67719159 0.96077859 2.89427513 2.33996541
 2.76425126 2.76817896 3.80007045 1.54669709 4.10353423 1.47558587
 3.98362573 2.55250617]",0.7447
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,19.51450514793396,4844,"[0, 1, 1, 0, 1]",3,"[1.0, 1.0, 0, 0, 0]",2.0,[3.25916541 1.23087158 5.43665931 2.31028633],0.1879
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,30.30438017845153,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[2.83627029 2.39374218 3.58041507 3.05419657],0.2297
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,2.8047642707824707,287,"[1, 1, 1, 1, 0, 0, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[1.9822568  1.44792767 3.4290713  2.60957481],0.1308
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,4.452213764190674,335,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.20565375 1.68722645 2.9033252  1.46279463],0.2319999999999999
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,3.777121543884277,260,"[1, 0, 1, 1, 1, 0, 1, 1, 1]",7,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.2257135  1.45192515 2.87531612 2.42166197],0.0215
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,9.042150735855104,469,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.83732417 1.16058661 2.96863675 2.92184986],0.0395999999999999
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,30.057716131210327,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.55765119 1.87243906 3.15730916 1.7039782  3.58158322 2.07713108
 3.10903291 1.18796657]",0.4776
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,216.2365560531616,5000,"[0, 1, 1, 1, 0, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.44604476 1.00076307 4.0499741  2.48931144 2.55458969 2.49082252
 2.8921126  1.258471   2.77089205 1.54384041 2.93694737 1.68112713
 3.02518419 1.49875012 2.68062513 1.63553569]",0.1099
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,247.8038821220398,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.61304565 1.79098518 3.24833445 1.65440256 3.22753659 1.44922313
 3.03716428 1.66712408 3.42263437 2.10808993 2.86927842 1.3602508
 4.26175571 2.27708039 2.66757609 1.53463402]",0.1502
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,328.93404722213745,5000,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.57124255 1.68032994 3.24125383 1.59549722 3.11669947 1.34276291
 3.00894481 1.49584027 2.94343704 1.55141886 2.69555173 1.91031784
 3.78013766 1.6278545  3.16684562 1.12042463]",0.4804999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,200.1373908519745,5000,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.83561538 2.42190693 3.92823454 1.46906084 3.03479586 2.50709554
 3.33797936 1.42594575 2.90898341 1.27622922 3.31778702 0.94147888
 3.16485626 1.0043952  3.19781043 1.43185782 3.88353113 0.97502547
 2.95568511 0.99619208]",0.7081
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,45.61626720428467,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.54886512 0.91126919 2.29701439 1.45681834 3.4658876  1.96491105
 3.22318566 1.44282677]",0.344
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,55.95128059387207,3238,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.61625262 2.18326957 3.56162023 1.52940949 2.87481235 2.33846915
 3.2707478  2.27849213]",0.3454
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,17.371844053268433,769,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.11647803 1.66208174 2.88117999 1.41310751 3.45534916 1.28234165
 5.07346624 1.45209375]",0.3518
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,128.97592449188232,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.77054714 0.9731586  2.31071332 1.61008434 2.85423565 0.83674798
 3.09468246 1.98063702]",0.0953
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,37.10817122459412,4537,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[2.15434405 2.10857698 3.43153864 2.9683074  4.81573766 1.8771966
 3.78938664 2.21474456 5.26727467 1.20983378 2.63672078 2.18483983]",0.6688
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,75.26330065727234,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.03697316 1.48103971 3.54199334 1.98241832 2.40747304 1.45021102
 3.1421464  2.87039101 3.96098225 3.10098046 2.60928184 1.58117279]",0.7535000000000001
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,271.75635290145874,5000,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.74887332 1.58255909 4.70958812 2.73894809 3.00827813 1.39133553
 3.18953922 1.54236223 3.0451156  1.64654641 3.43178382 1.52708751
 3.06028044 1.51704658 3.94743703 1.63811903 2.98970921 2.40728643
 2.82533762 1.65352933]",0.5485
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,295.68827652931213,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.62516985 1.96273092 3.76000879 1.70290267 3.0240821  1.52860635
 3.28952142 1.62502062 2.92792658 1.64137139 2.92386703 3.20054991
 3.35745202 1.64389339 3.41048128 2.09803057 2.30448763 1.31427646
 4.46692876 1.68407445]",0.3206
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,176.30546808242798,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.62128025 2.19145427 3.52477413 1.65355667 3.02072963 2.73016468
 3.16347325 1.48346174]",0.3747999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,128.60819053649902,5000,"[1, 0, 1, 1, 0, 0, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.21696998 1.54292921 3.23395572 1.48448181 2.94762393 1.62416832
 2.85244435 2.44513577 3.1805848  1.55093192 3.65229789 2.14315831]",0.3054
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,175.7598204612732,5000,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.26337705 1.87423569 3.33594489 1.31323946 2.98892072 1.72397633
 2.95754292 2.55466085 3.03125205 0.82456931 3.59525281 1.83067207]",0.6303
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,181.83652019500727,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.37038084 1.54652467 3.36614917 1.42454035 3.2645971  1.83246438
 2.87960978 3.042805   3.88235562 1.92311125 3.78910336 2.51465917]",0.156
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,70.85178470611572,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.43767846 1.0652355  3.95256541 1.70985596 4.21534204 1.36352184
 4.0528079  1.14009832 4.20108058 3.66269363 3.38942934 1.95224399
 2.60110326 0.87361401 2.89977563 1.30906066]",0.8222
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,95.16628170013428,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.12539195 1.57612106 3.77525295 1.35899493 3.07632134 1.26809473
 2.92021443 1.76152342 3.58534985 1.89688024 3.91182478 1.4853106
 3.06081543 1.83271116 3.01306586 1.82305882]",0.9727
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,164.35949850082395,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.73006112 2.24990858 3.54306909 1.2624543  2.83181187 1.83560907
 3.43597574 1.72716126 3.37019559 0.72632977 3.04322244 1.11595489
 3.27776076 1.36550352 3.1172678  2.16580457]",0.5710999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,91.01500272750854,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.6546271  1.88380177 2.53154534 1.75955433 2.88627573 2.98259997
 2.96220525 1.55323694 2.93073413 1.71975535 3.8728936  2.7529291
 2.88825081 2.32142773 2.53759021 2.31625548 2.81119523 2.05605336
 5.24742111 2.84608251]",0.9503
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,406.3112845420837,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.0840639  1.55776288 3.12545512 2.01906373 3.21067719 1.38530284
 3.12802126 1.61572757 3.22272301 1.72267836 3.03933275 2.7198861
 4.13520368 2.50676259 4.17553358 1.38884642 3.14058475 1.43471717
 3.19594922 1.83974114]",0.4598
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,260.14167284965515,5000,"[1, 0, 1, 0, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.1364695  1.56590913 3.86588174 1.95248002 3.52596923 1.81951951
 2.4597744  1.28406257 2.52318209 1.44262422 3.14148715 1.67400138]",0.2321
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,219.08884978294373,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.1174805  1.56775438 3.74680077 1.57199458 3.14128281 1.16059342
 3.09921735 1.45447142 3.0279885  2.03861991 4.2879126  1.49182587
 3.43553017 1.44976561 2.31200079 2.91373009]",0.6818
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,109.2462260723114,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.4158017  1.5781149  3.01519352 1.37382926 2.99143067 1.06945716
 3.08134933 2.53264113 3.30812243 1.95776185 3.34310399 1.63836961
 3.90466069 1.65645885 3.22006463 1.87833966 2.65637561 1.13122052
 3.47359596 2.7055083 ]",0.7613000000000001
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,1.1121928691864014,300,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.5858391  0.25620551 3.63911868 1.86856661],0.47
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,0.9137449264526368,170,"[0, 1, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.24135245 1.39111667 2.89245846 2.39135427],0.1596
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,1.83557391166687,189,"[1, 0, 1, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.2268902  1.40856019 2.85256497 2.32099522],0.1293
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,3.206456661224365,248,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.01947253 1.29974238 2.83766847 1.21897528],0.2413
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,5.894383430480957,402,"[1, 0, 1, 1, 1, 0, 1, 1, 1]",7,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.2257135  1.45192517 2.87531611 2.42166183],0.0180999999999999
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,33.41623020172119,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.48347775 2.30178684 3.24287016 1.12540138 3.66451948 1.90043095
 4.4564718  1.99766507]",0.485
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,240.86744952201843,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.35217524 1.57136129 3.13686904 2.28128298 4.42278631 1.58630659
 2.93380589 1.68940209 3.12331322 1.39086417 3.36393022 1.51446267
 2.78061978 2.15182813 4.46521918 1.86072647]",0.0025
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,328.5234661102295,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.71213711 1.56944263 3.1222539  1.54370067 2.97016779 1.63191502
 2.87259628 1.6541103  3.28106769 1.38989825 2.99988295 2.21922968
 2.97566956 2.37192063 4.23510282 2.23744031]",0.4887
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,198.30055022239685,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.10389494 3.13932594 4.26677174 1.07765928 4.14238649 1.23573404
 2.89572076 1.57858932 3.43038737 1.47985762 4.11854939 1.01763996
 3.97386266 0.92796843 3.08986527 1.39725414 3.26469901 2.31708103
 3.820462   1.82457823]",0.4653
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,260.1605315208435,5000,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.23288099 1.89965988 3.45981729 1.5097226  2.94162473 1.73385097
 3.14193063 1.31066185 3.31551277 1.66965865 2.88094383 1.78569613
 3.02468672 1.44986732 4.30551614 2.7067657  4.30885483 1.02494694
 2.76023678 2.68848783]",0.6593
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,53.11202883720398,2672,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.87953396 2.91489832 3.3829503  1.44767821],0.0075
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,52.09561204910278,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.91730383 1.57370585 3.9704741  1.44077982 3.2243705  2.30869315
 3.92846978 1.55736571]",0.7357
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,86.66110038757324,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.65612663 1.53369333 3.45855106 1.81018975 3.35995273 2.40566455
 4.01741831 2.32432171]",0.3965
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,115.83212995529176,5000,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.57237912 1.26802405 3.22728304 1.3059011  2.88173141 1.17453909
 3.80886052 1.70467518]",0.0847
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,50.28507161140442,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.56407171 1.84952598 3.12090381 3.11351702 3.29318196 1.58824871
 3.58115308 2.07114575 2.9880313  2.84293919 4.74665553 2.58093779]",0.4711
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,71.75049901008606,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.04626042 1.61877761 4.70694128 0.9776593  3.31958912 0.16354312
 2.99689827 0.78631101 3.8367419  1.53951241 3.56141791 0.81445309]",0.8123
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,292.54428911209106,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.1853188  1.3250456  2.90378588 2.77456904 2.84742772 1.50533951
 3.0990351  1.81152456 4.57027876 1.52023017 2.93205939 1.68252484
 3.17221512 1.15331852 2.97506682 1.32223949 3.18401531 1.29779342
 2.35861036 2.45259059]",0.2009
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,129.8821017742157,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.45153008 1.57482507 3.99913834 1.37642147 3.12406746 1.76805556
 4.51063819 2.54442846]",0.0005
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,123.43570756912231,3467,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.61226232 1.51314744 3.78443973 1.37502106 3.2615986  2.7764475
 3.45148531 2.45861801]",0.3118000000000001
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,125.894357919693,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.34820271 1.58367611 3.41166996 1.88287803 3.92993605 2.13157301
 2.82242011 2.00025113 4.27891413 3.06893713 4.12434721 3.05366532]",0.3873
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,168.1008539199829,5000,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.42236802 2.45858676 2.45295821 1.06188376 3.03715578 1.44579254
 3.24737477 1.35601268 3.14174414 1.67952255 3.87179197 1.66225075]",0.4002
