,backend_mode,qaoa_variant,param_initialization,depth,warm_start,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
146,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1231.8060193061829,302,0.3333333333333333,"[1, 1, 0, 1, 0, 1, 1]",1.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.89680944 2.71670758 4.31271089 2.67879907 3.52262708 1.58273252
 3.23646677 1.54789963 3.05447058 1.73817126 3.25224811 1.573833
 4.23087084 1.51160655 3.17976766 1.63057565 3.14036907 1.52274291
 2.87153353 1.71489046]",0.0184
147,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1381.5100786685944,278,0.6785714285714286,"[1, 0, 1, 0, 1, 1, 0]",4.75,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.3698007  1.72853042 2.96338041 1.59982708 4.39158877 1.53022528
 3.11029314 1.49475821 3.06639631 1.66408249 3.42327853 2.62428245
 3.10474968 1.67886263 3.11724668 1.54910912 3.18955303 1.65829888
 4.21164472 1.63738062]",0.015
148,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1216.2523663043976,290,0.4,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",3.0,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.75380901 2.60804189 3.72579468 1.67410405 3.27922567 2.53669992
 3.06051258 2.44210348 4.1131102  1.75537459 2.99550353 1.51223928
 3.33874629 1.55930952 3.11969991 1.44024657 3.11184785 1.62726003
 3.36544496 1.47961541]",0.0068000000000000005
149,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,972.4384977817535,307,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.67231594 1.61750293 4.17149205 1.55490424 2.96853428 1.58587609
 3.41879197 1.46534513 2.92253889 1.6482215  2.97732464 2.29695839
 3.28212162 2.66670515 3.20985557 1.39644202 4.46904142 1.50644881
 3.1631757  1.37451293]",0.16799999999999998
150,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1450.1642580032349,268,0.7346938775510204,"[0, 1, 0, 0, 1, 1, 1, 1, 1]",9.0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.86651388 2.24311898 3.20928987 1.28387023 4.34022376 2.51993257
 3.02411875 1.6316846  3.11275647 1.46393221 3.16471233 1.73051488
 3.40348049 1.65076355 2.8591838  1.66886321 3.15317347 1.708764
 3.28048011 2.47604235]",0.0048
151,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<Dm{,888.7341845035553,284,0.7333333333333333,"[1, 0, 0, 1, 1]",2.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[4.67446298 1.47374758 3.32721179 1.63832508 3.25821802 1.57701148
 3.02544968 1.44875046 3.08732254 1.62836454 2.87482597 1.65675198
 3.24057701 1.58152383 3.21559964 1.59407484 3.15339043 1.4713674
 3.04889738 1.63934443]",0.0592
152,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<FkPsg,1165.7092125415802,284,0.47619047619047616,"[1, 0, 0, 0, 0, 0, 0]",2.5,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.30834343 1.22639797 3.98066805 2.64429264 2.90715663 2.64112286
 3.16561346 1.50618728 3.25384399 1.55851125 2.8889552  1.50384027
 2.98141521 1.55332583 3.37965019 2.05742871 3.2903708  1.6121225
 3.11600424 1.6103786 ]",0.0166
153,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<Fm~]w,1327.8786668777466,265,0.6428571428571429,"[1, 1, 0, 1, 0, 0, 1]",4.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[3.37057979 2.58611642 2.95402489 1.65425659 3.19740929 1.49445814
 2.92866864 1.57195458 3.03787205 1.48023396 3.34068167 1.5033675
 3.16584829 1.50659364 3.11345881 2.55244111 2.70848542 1.48659882
 3.18871334 1.52774668]",0.0182
154,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<HkPsgZ@,1128.5760695934296,265,0.9666666666666667,"[1, 0, 0, 1, 0, 0, 1, 1, 0]",7.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[4.17495403 2.21501426 2.95118168 1.60235084 3.46900532 1.4091139
 3.24508603 1.69560661 3.25724995 1.58220575 3.24299705 1.56784162
 3.55187983 1.51803232 3.29547764 1.73836661 3.25871711 1.53752247
 3.09416185 1.5050002 ]",0.0068000000000000005
155,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<Hm~]x^^,1695.8363518714905,299,0.8979591836734694,"[1, 0, 1, 1, 1, 0, 0, 0, 1]",11.0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[4.33825442 2.55000323 4.37093609 1.56063565 2.78968469 2.69352782
 4.11895158 1.43757296 2.83697989 1.28403114 2.66023921 1.30504116
 3.29385606 1.5558432  2.98070236 1.02167512 2.84432694 1.19217879
 2.77230579 1.32958622]",0.0038000000000000004
156,noisy_sampling,vanilla,static,10,False,5,>>graph6<<DkO,995.5149168968201,322,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[0.28839383 0.93869079 0.01212169 0.71733491 0.12694342 0.51337641
 0.32026943 0.73594718 0.8456272  0.46302446 0.00839034 0.53056167
 0.24652699 1.3818715  0.77098238 0.15717047 1.27358818 0.14579316
 0.86418452 0.09136338]",0.2966
157,noisy_sampling,vanilla,static,10,False,5,>>graph6<<Dm{,1039.7126207351685,325,1.0,"[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 1.00685648  0.97673367 -0.10362808  0.75574281  0.01473253  0.48712153
  1.33419099  1.02703116  0.73888206  0.51479867  0.57196304  1.33244768
  0.70083907  0.45266169  0.72436199  0.22218222  0.52250742  0.09796074
  1.03690295 -0.10661309]",0.0994
158,noisy_sampling,vanilla,static,10,False,7,>>graph6<<FkPsg,1238.0047674179077,305,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 1.0808606   0.93410679  0.16305502  0.76802615  0.28375273  0.64536781
  1.30671637  0.78190407  0.59806352  0.47887045  0.48545257  0.66055667
  0.5732835   0.41070638  0.93209026  0.41871353  0.81192672  0.06669806
  0.91962516 -0.11029937]",0.034
159,noisy_sampling,vanilla,static,10,False,9,>>graph6<<HkPsgZ@,1252.5561919212341,300,0.9666666666666667,"[0, 1, 1, 0, 1, 1, 0, 0, 0]",7.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[ 0.19049361  1.14314755  1.23604415  0.88964704  0.25984121  0.32163701
  0.23195749  0.91287142 -0.58758329  0.384567    0.11713957  0.06871038
  0.47616375  0.69770168  0.18019846  0.04110484  0.60437082 -0.01112649
  0.90148672 -0.28273366]",0.018000000000000002
160,noisy_sampling,vanilla,static,10,False,7,>>graph6<<Fm~]w,1516.164922952652,307,1.0,"[0, 1, 0, 0, 1, 1, 0]",7.0,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[0.04892031 0.88202857 0.19209691 0.89807139 0.3069101  0.69856686
 1.36481358 0.73729024 0.64983096 0.5117726  0.52169995 0.37366161
 0.58108164 0.33172684 0.76261242 0.14425345 0.75683645 0.17272688
 0.8539713  0.05545158]",0.0172
161,noisy_sampling,vanilla,static,10,False,9,>>graph6<<Hm~]x^^,1543.8987946510315,287,0.7959183673469388,"[1, 0, 1, 1, 1, 0, 1, 0, 0]",9.75,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.34652377 1.88964521 0.24622099 0.88140653 0.32780941 0.72606627
 0.400923   0.641674   0.49369657 1.54286842 0.55491826 0.47896487
 0.63735791 0.55247481 0.55152695 0.5010112  1.81044586 0.18879224
 0.90004873 0.10047316]",0.0046
162,noisy_sampling,vanilla,static,10,True,5,>>graph6<<DkO,1017.8448715209961,311,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[ 1.44105145e+00  1.90554761e+00  1.01238850e+00  7.33473245e-01
  3.01405479e-01  9.80196488e-01 -3.19297014e-04  4.00273874e-01
  4.94115398e-01  4.21074422e-01  3.87283448e-01  6.59715944e-01
  3.65150673e-01  2.82662945e-01  7.63539921e-01  4.58661934e-01
  4.83437373e-01  7.98487115e-01  9.22176448e-01  1.40375081e+00]",0.4038
163,noisy_sampling,vanilla,static,10,True,5,>>graph6<<Dm{,1021.7686829566956,318,1.0,"[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[-0.26302818  1.10694028  0.00769358  0.85187476  0.29321697  1.20914751
  1.23037804  0.41771597  0.92725799  0.44978871  0.30791188  0.22145742
  0.01580592  0.20387235  0.5336802   0.26212675  0.83385829 -0.03957921
  1.0578282   1.68874589]",0.14479999999999998
164,noisy_sampling,vanilla,static,10,True,7,>>graph6<<FkPsg,1333.0382318496704,328,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 1.63762033  2.06136189  0.11760741  0.68957069  0.1710555   0.62993252
  0.21191718  0.5981855   0.86900113  0.54260499  0.00554173 -0.18127508
  0.36280357  0.08799075  0.44126277  0.31693973  0.60913734  0.01812325
  0.89675512  1.24639854]",0.0542
165,noisy_sampling,vanilla,static,10,True,7,>>graph6<<Fm~]w,1315.1309435367584,267,0.8214285714285714,"[0, 0, 1, 1, 0, 0, 1]",5.75,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[0.1        0.9        0.18888889 0.81111111 0.27777777 0.72222222
 1.36666666 0.63333333 0.45555555 0.54444445 0.54444444 0.45555555
 0.63333333 0.36666667 0.72222222 0.27777778 0.81111111 0.18888889
 0.9        0.1       ]",0.0176
166,noisy_sampling,vanilla,static,10,True,9,>>graph6<<HkPsgZ@,1180.40354347229,284,0.9333333333333333,"[0, 0, 0, 0, 1, 1, 1, 0, 1]",7.0,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[1.09960179 0.8991957  1.27400701 0.72539098 0.19442494 0.63798103
 0.2840583  0.55046425 0.8151956  0.46171626 0.46140901 0.36581901
 0.55110441 0.28495112 0.63863509 0.19326507 0.72736395 0.10592934
 0.81434838 1.01587052]",0.0172
167,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<DkO,1060.328272819519,331,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.47138133 1.43351421 3.28410251 2.923781   3.27336959 1.39368991
 3.10407408 1.63729488 3.58052318 1.71559207 2.45977356 3.02003822
 3.02230319 1.5421159  3.00693119 1.34813489 2.9473627  1.51102941
 3.52232074 1.51947934]",0.36519999999999997
168,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<Dm{,918.4206068515778,290,0.7333333333333333,"[0, 1, 1, 0, 0]",2.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.35204625 2.41119862 2.64641811 1.50553532 4.40793555 2.58120638
 3.18434805 1.6023685  4.33180285 1.38508851 3.38824444 1.47528527
 3.22278748 1.63561195 3.19579312 1.42702587 3.29299995 1.55119203
 3.08543858 2.5153969 ]",0.0648
169,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1187.3115887641907,285,0.8571428571428571,"[1, 0, 1, 1, 1, 0, 1]",4.5,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[4.16286961 1.56947801 3.25888241 2.74787657 3.36546608 1.71667607
 3.07856363 2.32666858 3.54456321 1.67925535 2.78453901 1.62023711
 3.05558747 2.2649266  3.21054709 1.53878527 2.84958457 1.48350825
 4.21823513 1.49231074]",0.0162
170,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1465.9175629615784,299,0.8214285714285714,"[0, 1, 0, 0, 1, 0, 0]",5.75,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.20743783 1.57962547 4.02098818 1.32020452 3.02553554 1.77777792
 3.59494637 1.64334767 3.30080468 1.76079231 2.94793817 1.65072348
 3.12782788 1.60933037 3.13521214 1.67916188 3.04166737 1.49114266
 3.0806679  1.58221019]",0.014
171,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1307.688115119934,298,0.7,"[1, 0, 1, 1, 0, 1, 0, 0, 1]",5.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.17793441 1.70735505 2.76661966 1.61121433 3.10219387 1.70459485
 3.35257774 1.46253799 3.19347221 1.56020856 3.04042137 1.64902766
 3.29927415 1.61309283 3.54786934 1.53623233 3.30957041 2.61249505
 2.74901964 1.72094529]",0.008199999999999999
172,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1531.1775815486908,285,0.7551020408163265,"[0, 1, 1, 1, 1, 0, 0, 1, 0]",9.25,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.23722656 2.62689906 3.14442862 1.54157809 3.07174398 1.69051905
 2.92454624 1.45483056 2.98194131 1.60537165 3.19082114 1.60510118
 3.23536792 1.64532018 3.27125269 1.44295309 2.83564277 1.60113398
 4.20908635 1.6795561 ]",0.005
173,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,910.7480010986328,295,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.63734835 1.48074077 3.65680968 2.05257455 2.52432591 1.50941554
 3.51207291 1.3120105  3.30375936 1.58304945 3.12952302 2.61254898
 3.8293034  2.62633784 3.23585586 1.41173906 3.22878442 1.5479237
 3.01750385 1.62377924]",0.1804
174,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<Dm{,926.4334981441498,289,0.4,"[0, 1, 0, 0, 0]",1.5,"[1.0, 0, 0, 0, 1.0]",3.75,"[2.91982519 1.52882326 2.84896199 1.49968541 4.23528167 1.50546629
 3.37433064 1.61330637 3.50613029 1.81987194 3.23634986 1.45698735
 3.3958357  1.56969532 3.1178173  1.37558056 3.0064062  2.66359794
 3.43411001 1.70984856]",0.0676
175,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<FkPsg,1163.088927745819,276,0.5238095238095238,"[1, 1, 1, 0, 0, 1, 0]",2.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.77637524 1.54867779 4.18791351 1.40647827 4.00131346 1.69223599
 3.10011545 1.72073189 3.76453173 1.6658849  3.01477966 1.72113849
 2.71584331 1.53627204 2.98642263 1.68874725 2.71967433 1.69553257
 3.01621588 1.52242635]",0.019200000000000002
176,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<Fm~]w,1359.2005670070648,280,0.9285714285714286,"[1, 0, 0, 1, 0, 0, 1]",6.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.17972352 1.64201361 2.97783211 1.68481971 3.22121502 1.43361618
 3.01530118 1.69554428 3.56250812 1.74479492 3.43889253 1.57865437
 2.89102747 1.37084868 3.04964274 1.46055215 3.02985429 1.37820039
 4.16568062 1.44266786]",0.0164
177,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<HkPsgZ@,1325.1348915100098,285,0.7,"[1, 1, 1, 1, 0, 1, 0, 0, 0]",5.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.15326321 1.68362294 2.49386633 1.16260856 4.04977048 1.47909724
 3.43303404 1.16792822 3.07279087 1.35922277 3.86774798 1.49235645
 2.9354639  1.36186715 3.14029371 2.51225269 3.07214851 1.18998701
 4.23641461 1.40216681]",0.0086
178,noisy_sampling,vanilla,static,10,False,5,>>graph6<<DkO,949.8545186519623,309,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[-0.65056675  1.13930411  0.17176787  0.72389866  0.13295287  0.4299254
  0.40410679  0.51782851  0.81475439  0.47222269  0.20371788  0.51359186
  0.52819274  0.30077544  0.58530498  0.38823742  0.95365775  0.07224479
  1.82964255 -0.06064857]",0.3692
179,noisy_sampling,vanilla,static,10,False,5,>>graph6<<Dm{,1042.468326807022,329,1.0,"[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 1.06712847  0.90867776  0.23998301  0.81000842 -0.02861318  0.6388058
  0.44337739  1.9089406   0.39482735  0.74596621  0.64805937  1.4388784
  0.54458701  0.45156839  0.77552533  0.29138769  0.75701278  0.18118435
  1.10165871 -0.07417389]",0.10400000000000001
180,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<Hm~]x^^,1558.899567604065,286,0.8367346938775511,"[0, 1, 1, 1, 0, 0, 0, 1, 1]",10.25,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.07757887 2.68130924 2.90229144 2.51124635 3.62532179 1.44313149
 3.02671084 1.39380325 3.10087057 1.68423021 3.47213318 1.69202262
 2.82644279 1.53222779 3.11348634 1.66736998 3.20931505 1.43094783
 3.13909626 1.68807966]",0.0058
181,noisy_sampling,vanilla,static,10,False,7,>>graph6<<FkPsg,1221.817705631256,289,0.9523809523809523,"[0, 1, 0, 0, 1, 1, 0]",5.0,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 1.18432096  0.87039959  0.09636091  0.77024387  0.33846957  0.78943859
  0.59439464  0.73247196  0.70629564  0.58473999  0.43219518  0.4665957
  0.69263136  0.43508793  0.68658178  0.27616062  0.928148    0.07422377
  1.0276308  -0.04698418]",0.0318
182,noisy_sampling,vanilla,static,10,False,7,>>graph6<<Fm~]w,1531.0938138961792,306,0.7857142857142857,"[1, 0, 0, 0, 1, 0, 0]",5.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[1.30556619 0.97154688 0.40162473 0.78366579 1.31929922 0.71807209
 0.36518616 0.61192964 0.39040983 0.83713669 0.43978428 0.4484596
 0.7172611  0.33699455 0.73060722 0.24925946 0.80937894 0.18149992
 0.89855357 0.1069135 ]",0.014600000000000002
183,noisy_sampling,vanilla,static,10,False,9,>>graph6<<HkPsgZ@,1301.5564451217651,303,0.7666666666666667,"[0, 1, 1, 0, 1, 0, 1, 0, 1]",5.75,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[1.08790228 0.97358796 0.19740116 0.93215499 0.25308888 0.97049634
 1.31351568 0.63557078 0.436448   0.49581889 0.5060647  0.47719039
 0.62679768 0.36482433 0.59752689 0.28924621 0.80559804 0.21464214
 0.88201253 0.05679971]",0.010400000000000001
184,noisy_sampling,vanilla,static,10,False,9,>>graph6<<Hm~]x^^,1557.0798540115356,284,0.5306122448979592,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",6.5,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.07589433 1.83127212 0.12339132 0.77995031 0.37370971 0.92012184
 0.36114448 0.62457087 0.45340323 0.53481568 0.50297177 0.44340922
 0.61961728 0.35769546 0.71408668 0.27140385 0.79408586 0.16295813
 0.89874714 0.08710185]",0.0034000000000000002
185,noisy_sampling,vanilla,static,10,True,5,>>graph6<<DkO,1046.8107352256775,329,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[ 1.75347954  1.81507108  0.65083173  1.32863574  0.81825644  0.54330842
  0.20924096  0.51607226  0.08109583  0.17635143  0.4237062   0.30605148
  1.62719276 -0.28416913  0.49625102  0.02325611  0.68590592  0.98589465
  1.3713645   0.64189549]",0.34099999999999997
186,noisy_sampling,vanilla,static,10,True,5,>>graph6<<Dm{,1010.5321624279022,312,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 0.26135588  0.98955662  0.26889034  0.72495399  0.23767237  0.3988972
  1.64733706  0.57740946  0.01428516  0.65933572  0.24115644 -0.28557785
  0.09948534  0.13052088  0.48250472 -0.13229377  0.77029041 -0.06022161
  0.68204073  0.22512725]",0.14279999999999998
187,noisy_sampling,vanilla,static,10,True,7,>>graph6<<FkPsg,1282.1987369060516,311,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 1.10472394  0.66675887  1.49092024  0.91310111 -0.20103746  0.92884255
  0.15754862  0.40509436  0.62438168  0.26346215  0.27720028 -0.04832073
  0.46690829  0.42170109  0.68118531  0.07447849  0.57575306  0.1535368
  0.8812287   1.21405163]",0.041
188,noisy_sampling,vanilla,static,10,True,7,>>graph6<<Fm~]w,1429.4087572097778,293,0.8214285714285714,"[1, 1, 0, 0, 1, 1, 0]",5.75,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[1.1001792  0.90007684 0.18893409 0.81123112 0.27784962 0.72227963
 0.36689149 0.63333645 0.45572372 0.54435688 0.54433244 0.45546709
 0.71721513 0.13873643 0.74627302 0.30189397 0.83505411 0.21280005
 0.92412786 1.12411116]",0.020200000000000003
189,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<Dm{,841.9692227840424,262,0.6666666666666666,"[0, 1, 0, 1, 0]",2.5,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.28918015 1.47796338 2.8883022  1.51687318 2.93491023 1.63734276
 3.32902597 1.74991763 3.11456593 1.5122107  3.29216512 1.54292507
 3.10814179 1.58474309 3.05687931 1.67296175 3.42404699 1.56763883
 3.14468834 1.53733131]",0.07619999999999999
190,noisy_sampling,vanilla,static,10,True,9,>>graph6<<HkPsgZ@,1307.9519484043121,283,0.8,"[1, 1, 0, 0, 1, 1, 0, 0, 1]",6.0,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[0.08465381 0.96127346 0.13747219 0.76790508 0.23542428 0.41610728
 0.31789626 1.66860031 0.64317244 0.21418326 0.31001416 0.17275233
 0.45668619 0.16608664 0.55191091 0.29586715 0.48716588 0.10578861
 0.72273072 0.03705833]",0.0178
191,noisy_sampling,vanilla,static,10,True,9,>>graph6<<Hm~]x^^,1508.5458498001099,267,0.8163265306122449,"[1, 0, 0, 0, 0, 1, 1, 1, 0]",10.0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.1        0.9        1.18888889 0.81111111 0.38838276 0.66398531
 0.36666667 0.63333333 0.45555556 0.54444444 0.54444444 0.45555556
 0.63333333 0.36666667 0.72222222 0.27777777 0.81111111 0.18888889
 0.9        0.1       ]",0.0058
192,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<DkO,975.3160064220428,306,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[2.78130409 1.63115099 2.97134317 1.63982456 2.92607672 1.48763371
 2.68481449 2.52677745 2.64807586 1.38634102 3.91920669 2.01887474
 3.26352629 1.20554541 3.86122197 1.57524154 2.74100423 1.61602856
 4.47546606 1.55138265]",0.33
193,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1287.703505039215,313,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[4.55201565 1.56817836 3.38034264 1.72024535 3.05146438 1.67175843
 3.29807867 1.60193927 2.9986229  2.08130736 3.62953029 1.66497916
 3.917333   1.6240935  2.69937388 1.53755831 3.08447654 1.29016032
 3.36536541 1.47986611]",0.0288
194,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1462.0924019813538,301,0.7142857142857143,"[1, 1, 0, 0, 0, 0, 1]",5.0,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.26495798 2.01241346 4.23536516 3.2703522  3.55878668 1.70604174
 3.27321056 1.54791147 2.96896111 2.61648679 2.56201835 1.43263588
 3.28852673 1.53845131 3.50725309 1.6184353  3.22649182 1.58077592
 3.07621699 1.42733178]",0.0162
195,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1215.0597052574158,280,0.4666666666666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0]",3.5,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.09837351 1.56917309 2.90397042 1.66937866 3.16319383 1.62836092
 3.35118875 1.65647593 3.37536574 1.71411627 2.95730855 1.36805871
 4.02230455 1.68666375 3.15028041 1.54481879 2.8711888  1.53095651
 3.13768477 1.56150554]",0.01
196,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1446.4626803398132,270,0.6938775510204082,"[1, 1, 1, 0, 1, 0, 1, 1, 0]",8.5,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.29634982 2.30858758 3.0829537  1.54888132 3.34506321 1.58905033
 3.12345863 1.67598541 3.2213831  1.57135178 3.03829265 1.58551721
 3.16308393 1.6788693  3.50558169 1.43393335 3.19445009 1.63104841
 3.38926018 1.65009512]",0.0036
197,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,968.4530367851257,314,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.88829576 2.23144756 3.55848061 1.35499765 3.09216151 2.33936417
 3.12938572 1.76945821 3.16731914 1.6142171  3.12981975 1.55394471
 3.31702347 1.80768839 3.19271501 1.33596787 3.35035218 1.39552339
 3.09603937 1.66015869]",0.1872
198,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<Dm{,889.5954205989838,277,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[2.88659071 2.3367449  3.35569079 1.55258223 3.38839601 1.40237618
 3.64037279 1.51884056 3.04530176 1.4163286  3.19997666 1.60277455
 3.36641085 1.56811526 3.23068874 1.46086704 3.02972806 2.47314866
 3.19815195 1.63092786]",0.0696
199,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<Fm~]w,1318.9167699813843,271,0.0,"[1, 1, 1, 1, 1, 1, 1]",0.0,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.3624138  2.66661992 3.11842596 1.38825498 3.36070455 1.51399192
 3.42405694 1.81210368 3.11865244 1.57612205 3.00283228 1.52049663
 3.33174651 1.39035215 3.10712161 1.51455625 3.56936801 1.59131876
 3.03185889 1.56774488]",0.0144
200,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<FkPsg,1412.2097840309143,328,0.5238095238095238,"[0, 1, 0, 1, 1, 1, 1]",2.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.07504474 1.56163303 3.73750283 2.05743423 3.23219499 1.53154442
 3.2500725  2.54703675 4.57077617 1.81587847 4.30528544 1.39409938
 4.72366824 1.57403091 3.20493891 1.6234313  3.25090132 1.36068747
 3.22053026 1.59824922]",0.0168
