,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
200,12,statevector,gaussian,vanilla,COBYLA,True,10,False,5000,1e-08,2,639.7370367050171,5000,0.7564102564102564,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",14.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.22713514 2.67263653 3.11781693 1.46285247 2.73191193 1.41028921
 2.75370837 1.29884968 3.80758571 1.64920808 2.54083462 2.45991749
 2.73996467 1.72371939 3.29011809 1.54070916 2.98454759 1.94024495
 3.1357175  1.76549795]",0.00040790816545193466,2,>>graph6<<KmzffJznl{hU
201,12,statevector,gaussian,vanilla,COBYLA,True,10,False,5000,1e-08,2,620.3005259037018,5000,0.9102564102564102,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",17.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[4.51512176 1.55751277 3.26964136 1.71817822 3.2528144  1.66879707
 2.99816173 1.47010715 2.52019496 1.65856853 3.26554822 1.22533291
 3.53652074 0.64840649 4.59894218 1.55052855 2.78452681 1.48091383
 3.03856995 0.60333569]",0.0009869210974582656,4,>>graph6<<KmzffJznl{hU
202,12,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,266.18312072753906,5000,1.0,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",19.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.19976082 3.17103393 3.86515585 1.46970919 2.72648691 1.35117741
 3.4290072  0.58283507]",0.007745861249939528,2,>>graph6<<KmzffJznl{hU
203,12,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,274.90429401397705,5000,0.8846153846153846,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",17.25,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.97576712 1.51724433 3.08753902 1.570965   3.70969045 0.50673283
 3.31226317 2.24992172]",0.0016414920111340364,6,>>graph6<<KmzffJznl{hU
204,9,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,103.38806056976318,5000,0.8125,"[1, 0, 1, 0, 1, 0, 0, 0, 1]",6.5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.29990676 2.50975853 3.01707803 1.97449728 2.95375548 3.16443852
 3.36450432 2.7389657 ]",0.0015472839788389402,6,>>graph6<<Hh_iS_u
205,12,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,205.79783940315247,2648,0.7948717948717948,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",15.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.85934751 2.51115702 3.57512859 1.74668751 2.79534866 1.47017212
 3.44554542 1.5604631  2.90717704 1.60021886 3.17229252 1.53679798]",0.001595496087093993,2,>>graph6<<KmzffJznl{hU
206,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,138.36213660240173,5000,1.0,"[0, 0, 1, 0, 1, 0, 0, 1, 1]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.58255687 2.88162089 3.54692216 1.65302492 3.18010834 2.96975384
 3.14462838 0.97081552 2.7695254  2.59675707 2.45552343 1.18343924]",0.09651292083527824,2,>>graph6<<Hh_iS_u
207,6,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,90.14176487922668,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.74380997 2.63206401 2.89273515 1.33711781 2.941907   1.63393706
 3.7510393  0.8876377  2.4680493  2.10445037 2.91230425 2.94586626]",0.1660977981305341,4,>>graph6<<Emz_
208,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,143.6656618118286,5000,0.96875,"[1, 0, 0, 0, 1, 0, 0, 1, 1]",7.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.53731209 2.88256423 3.87752426 1.53365496 3.14740085 1.83545832
 3.5541018  0.35913306 2.53593569 0.76402513 3.99667488 2.2585393 ]",0.0030696954023185573,4,>>graph6<<Hh_iS_u
209,6,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,88.76973366737366,5000,0.8947368421052632,"[1, 0, 0, 0, 1, 1]",4.25,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.12414658 1.48949218 3.02864315 1.17973728 3.44252286 1.57617783
 3.13574289 1.63989882 3.14051064 1.80406296 4.50481269 0.78248107]",0.10659261682463753,6,>>graph6<<Emz_
