,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
56,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,2.3557159900665283,22,"[array(-0.69917594), array(0.53584752), array(-0.12382689), array(1.45459159), array(0.3563366), array(-0.21750367), array(-0.50524568), array(-0.77467721), array(-0.78308142), array(-0.38897956), array(-0.88049568), array(-0.92315594), array(-0.92598903), array(-0.85748962), array(-0.95549578), array(-0.93539143), array(-0.99106495), array(-0.9312973), array(-0.91486104), array(-1.02148042), array(-0.91496691), array(-0.9618575)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
57,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.1920833587646484,19,"[array(-0.42516269), array(-0.04890927), array(-0.72260219), array(0.41525942), array(-0.74576436), array(-0.6380734), array(-0.95139683), array(-0.43149911), array(-1.05701529), array(-1.03642538), array(-1.056437), array(-0.98534159), array(-1.04103937), array(-1.0430554), array(-1.10235979), array(-1.07245347), array(-1.01085141), array(-1.02589894), array(-1.04244924)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
58,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.6864805221557617,17,"[array(-0.65560676), array(0.63729128), array(-0.15462548), array(1.1313466), array(0.48257232), array(-0.33804616), array(-0.49816421), array(-0.50533662), array(-0.60395949), array(-0.60669626), array(-0.68728811), array(-0.71425322), array(-0.65979186), array(-0.58847751), array(-0.64269974), array(-0.48368181), array(-0.7442865)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
59,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.461596965789795,22,"[array(0.20940669), array(-0.68446478), array(-0.2276045), array(1.21860621), array(0.00191167), array(-0.88338496), array(-0.64719389), array(-0.96265445), array(-0.83632367), array(-1.06821168), array(-1.01885924), array(-1.03302003), array(-0.95824672), array(-1.06806274), array(-1.02677476), array(-1.08743639), array(-1.06388752), array(-0.99064582), array(-1.0284262), array(-1.05128919), array(-1.03376764), array(-1.03368323)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
60,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,1.7044448852539062,17,"[array(0.16216507), array(0.00443363), array(-0.02976332), array(-0.01963415), array(0.07761106), array(0.0590956), array(-0.01211432), array(0.06548753), array(-0.04896629), array(0.00595778), array(-0.02817384), array(-0.05149668), array(0.02995323), array(-0.07809579), array(0.05426983), array(-0.04276614), array(0.01087106)]","[1, 0, 1, 0, 1, 1, 1]",3.977286063113852,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
61,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.0226993560791016,20,"[array(0.0743536), array(-0.08356447), array(-0.0397174), array(0.07517919), array(-0.08557603), array(-0.07207806), array(-0.00867207), array(-0.07447442), array(-0.08223035), array(0.04840002), array(-0.10130164), array(-0.03471376), array(-0.09702588), array(-0.11656347), array(0.02697631), array(-0.05961057), array(-0.06078245), array(-0.01820057), array(0.02779212), array(-0.01576766)]","[1, 1, 1, 1, 1, 1, 0]",3.6066513123250536,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
62,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,2.002438545227051,18,"[array(0.16908832), array(-0.5109714), array(-0.10555026), array(1.34776534), array(-0.21048639), array(0.04442844), array(-0.34862438), array(-0.52257888), array(-0.58669917), array(-0.57237923), array(-0.61123215), array(-0.7740422), array(-0.52521702), array(-0.7209406), array(-0.64180603), array(-0.62905138), array(-0.60462397), array(-0.60301797)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
63,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.1836626529693604,21,"[array(-0.31489125), array(-0.41639464), array(-0.17627508), array(0.37926828), array(0.03629365), array(-0.67850193), array(-0.78741967), array(-0.86886037), array(-0.53712959), array(-0.94617125), array(-1.00051656), array(-1.00792621), array(-1.08703473), array(-1.02426274), array(-1.02923866), array(-1.05686637), array(-1.02509548), array(-1.08731827), array(-1.07850232), array(-1.01034192), array(-1.06338918)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
64,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,2.197739839553833,19,"[array(0.01939339), array(0.1441655), array(0.02813377), array(-0.20121949), array(0.24091257), array(0.15002221), array(-0.06581309), array(-0.1453557), array(-0.10331366), array(-0.14389286), array(-0.26850658), array(-0.24640087), array(-0.21968701), array(-0.11486991), array(-0.25104219), array(-0.13857214), array(-0.2401557), array(-0.24918381), array(-0.19296193)]","[0, 0, 0, 1, 1, 0, 1]",5.247357048429492,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
65,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,1.5844650268554688,16,"[array(-1.04891404), array(1.02932211), array(-0.51803517), array(0.44994951), array(-0.56068347), array(-0.77795599), array(-1.03802297), array(-1.04242931), array(-1.13873067), array(-1.09613501), array(-1.02990198), array(-1.06961647), array(-1.03552738), array(-1.03619251), array(-1.06447919), array(-1.04202192)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
66,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,2.0522074699401855,21,"[array(-0.22539599), array(-0.22440849), array(-0.1172123), array(-0.44193996), array(0.40111096), array(-0.81730297), array(-0.23774518), array(0.92979454), array(-0.98621924), array(-0.7749804), array(-0.62766979), array(-0.86463295), array(-0.92100283), array(-1.08439988), array(-0.90901144), array(-1.03466395), array(-1.00406737), array(-0.9904494), array(-0.93137435), array(-0.96541919), array(-0.99200777)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
67,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.343310594558716,22,"[array(0.02625159), array(-0.40353339), array(-0.1989694), array(0.92919916), array(-0.03759578), array(-0.5249974), array(-0.4287202), array(-0.70708611), array(-0.8832469), array(-1.06102195), array(-1.0448438), array(-0.98059083), array(-0.85304935), array(-1.01900676), array(-0.97561838), array(-1.07999284), array(-1.02184689), array(-1.02391593), array(-1.08220703), array(-1.05778579), array(-1.08522804), array(-1.075488)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
68,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,1.9435572624206543,19,"[array(0.00943212), array(0.04800504), array(0.04901699), array(-0.04263441), array(-0.01469958), array(0.31109683), array(0.11281112), array(-0.25044602), array(0.0198195), array(-0.14334528), array(-0.22597073), array(-0.21911592), array(-0.19857117), array(-0.27577471), array(-0.21053205), array(-0.18435444), array(-0.1919975), array(-0.23792169), array(-0.21993062)]","[0, 0, 0, 1, 1, 0, 1]",5.247357048429492,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
69,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.7837319374084473,27,"[array(0.44585748), array(0.08605863), array(0.29647495), array(0.69372973), array(0.06315221), array(0.34855385), array(-0.70470876), array(-1.0064129), array(0.02411245), array(-0.94744688), array(-0.65384305), array(-1.04398), array(-1.053245), array(-1.05632644), array(-1.04600164), array(-1.05451422), array(-1.07637301), array(-1.03171529), array(-1.05945525), array(-1.08692044), array(-1.09845804), array(-0.99339414), array(-1.01238097), array(-1.13022853), array(-1.06538803), array(-1.05103791), array(-1.06671987)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
70,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,2.142909049987793,21,"[array(-0.38254622), array(-0.09980979), array(-0.08857989), array(0.65822654), array(-0.89729257), array(-0.44632159), array(0.91874858), array(-0.79875165), array(-0.92219636), array(-0.71623355), array(-1.0877191), array(-0.90801781), array(-0.96370514), array(-1.07629859), array(-1.03179222), array(-1.0870975), array(-1.03478058), array(-1.03205464), array(-1.09420974), array(-1.10461675), array(-1.07859442)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
71,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.201024055480957,21,"[array(0.02422647), array(-0.71289263), array(-0.13594947), array(1.04912996), array(-0.11690031), array(-0.82996741), array(-0.60121455), array(-0.98935093), array(-1.06970114), array(-0.98446718), array(-0.73797516), array(-0.94661498), array(-1.0835415), array(-1.14597084), array(-1.07348616), array(-1.08906005), array(-1.03380651), array(-1.13249748), array(-1.01644798), array(-1.10576958), array(-1.09737446)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
72,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,1.9408924579620361,19,"[array(0.01035702), array(1.02129349), array(-0.07973651), array(-0.14461422), array(-0.09392682), array(-0.43621576), array(-0.03036175), array(-0.23783741), array(-0.32186055), array(-0.47011156), array(-0.53854752), array(-0.53686698), array(-0.49295377), array(-0.42082513), array(-0.48411752), array(-0.41527537), array(-0.49126514), array(-0.51048283), array(-0.45686649)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
73,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.073868751525879,20,"[array(-0.06900506), array(1.54390773), array(-0.13586648), array(-0.35633373), array(0.2049678), array(-0.50833129), array(-0.32019374), array(-0.84256937), array(-0.87532653), array(-0.81892871), array(-0.89501524), array(-1.00123193), array(-0.9391824), array(-1.04181475), array(-1.01342604), array(-0.98500482), array(-0.98314781), array(-1.02250173), array(-1.01915871), array(-0.98440925)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
74,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.850656509399414,19,"[array(0.07516602), array(-0.44628706), array(-0.03306864), array(1.11553338), array(-0.38993221), array(-0.02782091), array(-0.36852297), array(-0.25632896), array(-0.50135554), array(-0.57338902), array(-0.55140269), array(-0.62504086), array(-0.55835353), array(-0.6270199), array(-0.52073257), array(-0.57271864), array(-0.60101571), array(-0.58100104), array(-0.5772163)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
75,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,1.9529166221618652,19,"[array(-0.15092345), array(-0.60178715), array(-0.23887532), array(0.96575895), array(0.25085005), array(-0.89502557), array(-0.84808005), array(-1.04098555), array(-1.05749981), array(-0.98647303), array(-0.7709045), array(-1.00802469), array(-0.99738132), array(-1.11115862), array(-1.08724942), array(-1.08397156), array(-1.04053956), array(-1.08424495), array(-1.0954352)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
76,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,1.7280926704406738,17,"[array(0.12905379), array(-0.44477539), array(-0.68836352), array(0.8815597), array(1.29211715), array(-0.99491575), array(-0.83848383), array(-0.60096598), array(-0.88406252), array(-0.80312975), array(-1.03978212), array(-1.09931921), array(-1.08482698), array(-0.98985116), array(-1.0061255), array(-1.01625585), array(-1.07048752)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
77,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,1.5745067596435547,15,"[array(0.3042288), array(-0.66434427), array(-0.8695088), array(0.61838697), array(-0.47864386), array(-1.04027379), array(-0.85037535), array(-0.96624699), array(-1.01907523), array(-0.99417296), array(-1.01479247), array(-1.01822754), array(-1.03450326), array(-1.00542057), array(-1.01681578)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
78,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.3873496055603027,14,"[array(-0.52860727), array(0.49987187), array(-0.13539068), array(0.61990689), array(0.50928032), array(-0.33796049), array(-0.27820681), array(-0.4660819), array(-0.46119209), array(-0.33520751), array(-0.44526457), array(-0.49073228), array(-0.44753864), array(-0.44236877)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
79,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,1.7424523830413818,17,"[array(-0.03872617), array(-0.61476876), array(-0.27784436), array(1.2725895), array(0.05684179), array(-0.89032707), array(-0.77564967), array(-1.05836553), array(-1.01869987), array(-0.9262328), array(-1.07920808), array(-0.95495514), array(-1.01238804), array(-1.00808519), array(-0.98078569), array(-1.03927419), array(-0.99020302)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
80,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,2.1226930618286133,21,"[array(-0.08444358), array(0.42655642), array(-0.03050926), array(-0.44168635), array(0.91132663), array(-0.01275569), array(-0.43027629), array(0.56337689), array(0.15447121), array(-0.52062247), array(-0.62274927), array(-0.36527827), array(-0.45192896), array(-0.63936356), array(-0.62930941), array(-0.55436792), array(-0.63495462), array(-0.65860061), array(-0.53218005), array(-0.64636394), array(-0.61315261)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
81,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.8125369548797607,27,"[array(0.05022137), array(1.44538307), array(-0.0427763), array(-0.3578767), array(0.31556016), array(0.06585384), array(-0.30054152), array(-0.72931), array(-0.34932339), array(-0.59556094), array(-0.82642576), array(-0.82977404), array(-0.95074291), array(-0.97597171), array(-0.99797327), array(-1.01197473), array(-0.89853585), array(-1.0910951), array(-1.0576835), array(-1.06988112), array(-1.00252966), array(-1.08676805), array(-1.03905367), array(-1.04070436), array(-1.00825346), array(-1.00553718), array(-1.03168844)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
