,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
55,statevector,vanilla,static,2,False,True,7,>>graph6<<FkPsg,8.311787605285645,638,1.0,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[ 0.95547662 -0.43529812 -0.26531303  0.17972656],0.1808017425086961
56,statevector,vanilla,static,2,False,True,7,>>graph6<<Fm~]w,13.537766695022583,739,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[-0.5120402  -0.24712365  0.13895374  0.38633206],0.250483208056408
57,statevector,vanilla,static,2,False,True,9,>>graph6<<HkPsgZ@,26.0703763961792,504,1.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[ 0.51649184  0.21704635 -0.22666694 -0.55378198],0.04254841024047515
58,statevector,vanilla,static,2,True,True,5,>>graph6<<DkO,12.741599082946777,955,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[-0.3436054   0.27385432 -0.54649441  1.24852153],0.676447631911023
59,statevector,vanilla,static,2,True,True,5,>>graph6<<Dm{,26.19086003303528,2668,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[-0.79732174  0.40836716 -0.34128606  0.10427032],0.3515188361016292
60,statevector,vanilla,gaussian,10,False,True,7,>>graph6<<Fm~]w,433.86533665657043,5000,1.0,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.09042106 2.4195013  3.37967706 1.72773437 4.46065609 1.4807571
 3.15593375 1.61001743 2.99275969 1.75082924 3.75863582 2.16958152
 4.45503577 1.54289171 3.47825113 1.3381086  2.90880812 1.3507129
 3.02155146 1.68815631]",0.6549509490455394
61,statevector,vanilla,gaussian,10,False,True,9,>>graph6<<HkPsgZ@,520.9072563648224,5000,1.2,"[0, 1, 1, 1, 1, 1, 0, 0, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.22264805 1.50127455 3.0770638  1.9636172  3.78618137 1.63733271
 2.9538709  1.42071445 2.91237202 1.69739605 2.85997063 1.707723
 4.1987407  1.53024027 3.24018053 3.01690053 2.96925568 1.46829404
 3.20468985 2.23616583]",0.07001568741869992
62,statevector,vanilla,gaussian,10,True,True,7,>>graph6<<FkPsg,379.63151597976685,5000,1.0,"[1, 0, 1, 1, 0, 0, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.26212303 2.1072695  5.10890763 2.94701779 2.98652638 1.42093106
 4.1511054  2.89567354 2.90856052 1.54416625 3.62001799 1.96725631
 2.92244418 1.92490675 3.03952145 1.45913124 3.33755504 1.14265522
 2.66193094 1.94928455]",0.26142938932120974
63,statevector,vanilla,static,2,False,True,9,>>graph6<<Hm~]x^^,57.062206745147705,1782,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[-0.5177153  -0.25450344  0.11298999  0.31632965],0.260346777712649
64,statevector,vanilla,static,2,True,True,7,>>graph6<<FkPsg,26.484169006347656,1432,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[-0.30235552  0.23486572 -0.36480902  0.92190514],0.535958836086153
65,statevector,vanilla,static,2,True,True,7,>>graph6<<Fm~]w,109.7299280166626,5000,1.0,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[-1.01494064  0.61662777 -0.25620351  0.06286095],0.3114899015464386
66,statevector,vanilla,static,2,True,True,9,>>graph6<<HkPsgZ@,140.1542899608612,5000,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[-0.30892691  0.24726636 -0.32619608  0.85587645],0.2928414558532408
67,statevector,vanilla,static,4,False,True,5,>>graph6<<DkO,31.125873565673828,4099,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[ 1.11208183  1.22319069  0.927483    1.22435791  0.39463495 -0.19258784
  0.86920364  2.25026554]",0.5695628426891867
68,statevector,vanilla,static,4,False,True,5,>>graph6<<Dm{,30.47610330581665,3131,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[0.37512875 1.83135562 0.58858399 0.46768444 1.97806398 0.25747528
 1.21250244 1.29960768]",0.2309388735084098
69,statevector,vanilla,static,4,False,True,7,>>graph6<<FkPsg,115.04023861885071,5000,1.0,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[ 0.41558987  1.33147083  0.90984229  0.65967433 -0.34041836  1.19223195
  0.79713835  0.07980892]",0.39558118435594813
