param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
uniform,COBYLA,vanilla,False,True,1,6,ETzg,113.5569167137146,19,"[array(-0.0006356), array(0.99315305), array(0.04498837), array(-0.29085942), array(1.1496366), array(-0.26316058), array(-0.23553313), array(-0.12317938), array(-0.10243767), array(-0.64323865), array(-0.73655019), array(-0.6374884), array(-0.6923273), array(-0.69669226), array(-0.6624087), array(-0.6999622), array(-0.72581285), array(-0.744711), array(-0.67645876)]","[1, 1, 1, 0, 0, 0]",4.448333739909217,"[1.0, 1.0, 1.0, 0, 0, 0]",4.448333739909218
uniform,COBYLA,vanilla,False,True,1,6,ECqg,99.71064186096191,17,"[array(0.55780267), array(-0.76261383), array(-0.47813187), array(0.57233072), array(0.30812054), array(-0.50363402), array(-0.75384172), array(-0.67972924), array(-0.76045941), array(-0.7811045), array(-0.8128123), array(-0.75221451), array(-0.75313709), array(-0.80112917), array(-0.80867839), array(-0.77507687), array(-0.77389615)]","[1, 1, 1, 0, 0, 0]",3.162310385565929,"[1.0, 1.0, 1.0, 0, 0, 0]",3.162310385565929
uniform,COBYLA,vanilla,False,True,1,6,EUZw,97.5372543334961,16,"[array(-0.44303685), array(1.09801903), array(-0.13517576), array(-0.1135075), array(1.02042291), array(-0.89862046), array(-0.81663871), array(-0.52280657), array(-0.77939381), array(-0.82233657), array(-0.88829451), array(-0.89570604), array(-0.88089598), array(-0.92579274), array(-0.8679577), array(-0.89092687)]","[0, 0, 0, 1, 1, 1]",4.5054843547165815,"[1.0, 1.0, 1.0, 0, 0, 0]",4.5054843547165815
uniform,COBYLA,vanilla,False,True,1,6,EUxo,118.27152299880981,20,"[array(0.17572493), array(-0.27054997), array(-0.10100901), array(0.0390939), array(0.03269077), array(-0.16192597), array(-0.31846044), array(-0.13971883), array(-0.38333097), array(-0.35354298), array(-0.38343146), array(-0.32739765), array(-0.39409757), array(-0.33306472), array(-0.37176095), array(-0.34944496), array(-0.37144413), array(-0.35296881), array(-0.37994425), array(-0.33034464)]","[1, 1, 0, 1, 1, 0]",2.190642969001044,"[1.0, 1.0, 1.0, 0, 0, 0]",4.697701785760335
uniform,COBYLA,vanilla,False,True,1,6,ECxw,125.84683322906494,21,"[array(0.09071454), array(-0.07178838), array(0.11878685), array(0.55824443), array(0.02754007), array(-0.08964329), array(-0.02273612), array(-0.25354577), array(-0.39778385), array(-0.5345309), array(-0.65529408), array(-0.15774943), array(-0.55262636), array(-0.54435121), array(-0.62121952), array(-0.69544747), array(-0.6646215), array(-0.6242963), array(-0.63445885), array(-0.66490831), array(-0.67309908)]","[0, 0, 1, 1, 1, 0]",3.302933022733335,"[1.0, 1.0, 0, 0, 0, 1.0]",3.3029330227333347
uniform,COBYLA,vanilla,False,True,1,5,DFw,130.16957688331604,22,"[array(0.75637672), array(-0.64280813), array(-0.20008305), array(0.21470644), array(0.6412675), array(-0.70028674), array(-0.69783487), array(-0.16754551), array(-0.4609876), array(-0.75969916), array(-0.7572781), array(-0.76316412), array(-0.75415064), array(-0.72889768), array(-0.78402778), array(-0.78852551), array(-0.78313842), array(-0.75475197), array(-0.79437823), array(-0.7987556), array(-0.79627192), array(-0.75267952)]","[0, 0, 0, 1, 1]",3.3806223225650873,"[1.0, 1.0, 1.0, 0, 0]",3.3806223225650873
uniform,COBYLA,vanilla,False,True,1,5,DUw,124.8851249217987,21,"[array(-0.51256927), array(0.6976841), array(-0.1918366), array(0.18463036), array(0.63806127), array(-0.66106573), array(-0.47519763), array(-0.50411863), array(-0.62096557), array(-0.70702975), array(-0.70963451), array(-0.68584843), array(-0.7370038), array(-0.75353129), array(-0.7144192), array(-0.76368016), array(-0.75746953), array(-0.7565458), array(-0.73212725), array(-0.71763403), array(-0.7360913)]","[1, 0, 0, 0, 1]",2.5354163598752892,"[1.0, 1.0, 0, 0, 0]",2.8541802014301934
uniform,COBYLA,vanilla,False,True,1,5,DV{,166.47338581085205,28,"[array(0.1745673), array(0.060041), array(0.0379187), array(-0.06637721), array(0.01909631), array(-0.088371), array(-0.13042623), array(-0.05244411), array(-0.10962138), array(-0.07896306), array(-0.27838338), array(-0.30796846), array(-0.22164732), array(-0.29810259), array(-0.35019126), array(-0.31554883), array(-0.27168438), array(-0.37494556), array(-0.36315104), array(-0.35475393), array(-0.39548711), array(-0.34470512), array(-0.36920963), array(-0.36497864), array(-0.38774664), array(-0.38357584), array(-0.37342904), array(-0.35776131)]","[1, 0, 0, 0, 1]",2.1269795143160355,"[1.0, 1.0, 0, 0, 0]",2.1698107728157328
uniform,COBYLA,vanilla,False,True,1,5,DUW,136.45062470436096,23,"[array(-0.07786789), array(-0.40384478), array(-0.2378003), array(0.41389452), array(-0.30725687), array(0.09372317), array(-0.53841878), array(-0.5397245), array(-0.48149701), array(-0.52906855), array(-0.55540511), array(-0.53035082), array(-0.49043022), array(-0.56024938), array(-0.56922407), array(-0.59128944), array(-0.5945197), array(-0.6111737), array(-0.57612891), array(-0.59094941), array(-0.5797505), array(-0.60696361), array(-0.59836949)]","[1, 1, 0, 0, 1]",2.3896421367549214,"[1.0, 1.0, 0, 0, 1.0]",2.3896421367549214
uniform,COBYLA,vanilla,False,True,1,5,DC{,100.38311958312988,17,"[array(0.59739073), array(-0.44155403), array(0.1071102), array(0.47720218), array(0.42824362), array(-0.31676221), array(-0.27762292), array(-0.31663463), array(-0.32926391), array(-0.39748107), array(-0.48716887), array(-0.34941209), array(-0.33422981), array(-0.43287825), array(-0.34887598), array(-0.37605426), array(-0.42023404)]","[0, 0, 0, 0, 1]",3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
uniform,COBYLA,vanilla,False,True,1,5,DCw,117.26047229766846,20,"[array(-0.00479744), array(0.01660801), array(0.02654023), array(0.13638667), array(0.02762888), array(-0.0323737), array(-0.04821656), array(-0.034536), array(-0.01139654), array(-0.04223004), array(-0.02541709), array(-0.07108769), array(-0.00870579), array(-0.01592993), array(0.00371003), array(0.00568486), array(-0.00888445), array(-0.01883846), array(-0.00093829), array(-0.00248252)]","[0, 1, 1, 1, 0]",1.64984061959112,"[0, 0, 0, 1.0, 1.0]",2.6276092605119445
uniform,COBYLA,vanilla,False,True,1,5,D?{,101.62828946113586,17,"[array(0.15043078), array(-0.30263728), array(-0.06440029), array(0.39295251), array(0.01227745), array(-0.07062031), array(-0.22189231), array(-0.37652068), array(-0.32239761), array(-0.23310493), array(-0.38030495), array(-0.32326924), array(-0.34794975), array(-0.29739244), array(-0.35447829), array(-0.31127459), array(-0.32916669)]","[0, 0, 0, 0, 1]",1.796525413204832,"[1.0, 1.0, 1.0, 1.0, 0]",1.796525413204832
uniform,COBYLA,vanilla,False,True,1,5,DU{,116.66079187393188,20,"[array(-0.34235043), array(0.93352524), array(-0.04256436), array(0.114396), array(0.81387094), array(-0.60047314), array(-0.5517485), array(-0.24360494), array(-0.56867013), array(-0.54367227), array(-0.60428115), array(-0.6255407), array(-0.66187114), array(-0.62363176), array(-0.63374282), array(-0.63821754), array(-0.64437808), array(-0.64442904), array(-0.66688774), array(-0.63024421)]","[1, 1, 0, 0, 1]",3.2770562504535667,"[0, 0, 1.0, 1.0, 0]",3.2770562504535663
uniform,COBYLA,vanilla,False,True,1,5,DF{,97.12930035591125,16,"[array(-0.0426091), array(0.19232684), array(0.0084679), array(0.14827036), array(0.09055963), array(0.03449019), array(0.05073192), array(-0.04557413), array(0.04963625), array(-0.02959123), array(0.04345828), array(0.02231385), array(-0.00282469), array(0.02103215), array(0.03826668), array(0.04252742)]","[0, 1, 0, 0, 0]",0.7429907959870594,"[1.0, 1.0, 1.0, 0, 0]",3.6259733568120702
uniform,COBYLA,vanilla,False,True,1,5,DEw,102.05129837989807,17,"[array(0.35741962), array(-0.10953202), array(0.12335774), array(-0.10270977), array(0.52122152), array(-0.42819082), array(-0.31826111), array(-0.53145998), array(-0.52204456), array(-0.5004869), array(-0.52514066), array(-0.58414991), array(-0.54895811), array(-0.57500822), array(-0.51637208), array(-0.54962853), array(-0.47672383)]","[0, 0, 0, 1, 1]",2.79081227951738,"[1.0, 1.0, 1.0, 0, 0]",2.79081227951738
uniform,COBYLA,vanilla,False,True,1,5,D]{,97.57113671302795,16,"[array(0.60610523), array(0.22056931), array(-0.09592424), array(0.06490129), array(0.0907392), array(-0.11307911), array(-0.11014248), array(-0.02280074), array(-0.06558126), array(-0.09687399), array(-0.13148216), array(-0.06509572), array(-0.11297138), array(-0.10558502), array(-0.08432387), array(-0.06121222)]","[1, 0, 1, 0, 1]",2.8493172221311425,"[1.0, 1.0, 0, 0, 0]",3.876496582736822
uniform,COBYLA,vanilla,False,True,1,5,DEk,106.0625319480896,18,"[array(-0.35054369), array(0.61516552), array(-0.11400062), array(-0.10547754), array(0.61930042), array(-0.57976238), array(-0.57704807), array(-0.35498883), array(-0.52552359), array(-0.55186465), array(-0.60145194), array(-0.56597981), array(-0.60511224), array(-0.62116509), array(-0.59303057), array(-0.59932666), array(-0.61060275), array(-0.59295367)]","[1, 0, 1, 1, 0]",2.408056899817945,"[0, 1.0, 0, 0, 1.0]",2.408056899817945
uniform,COBYLA,vanilla,False,True,1,5,D~{,121.10291838645935,20,"[array(1.15378376), array(0.49389862), array(0.10040852), array(0.2699015), array(0.02410889), array(0.36949369), array(0.05086183), array(0.22290836), array(0.031839), array(-0.00124389), array(-0.04563771), array(0.00925183), array(-0.03336063), array(0.01226701), array(0.03910453), array(-0.01541018), array(-0.00276693), array(-0.04774297), array(0.00116686), array(-0.00825037)]","[0, 0, 1, 1, 1]",3.2969242815046744,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
uniform,COBYLA,vanilla,False,True,1,5,DQ{,114.14313697814941,19,"[array(0.30083848), array(-0.09909613), array(-0.17432538), array(-0.07977355), array(-0.45232955), array(0.71910459), array(-0.32880996), array(0.13411157), array(-0.50299751), array(-0.50517431), array(-0.43255902), array(-0.52377509), array(-0.47935487), array(-0.50442181), array(-0.50292785), array(-0.47610967), array(-0.49501615), array(-0.52357946), array(-0.50429016)]","[0, 0, 1, 0, 1]",2.5641630700197084,"[1.0, 1.0, 0, 1.0, 0]",2.5641630700197084
uniform,COBYLA,vanilla,False,True,1,5,DQw,95.13326072692871,16,"[array(-0.30800073), array(0.05706565), array(-0.12015455), array(0.60988618), array(-0.21082819), array(0.15576161), array(-0.38073207), array(-0.35462087), array(-0.3309421), array(-0.42692587), array(-0.40906605), array(-0.37123352), array(-0.39425184), array(-0.41831545), array(-0.40535424), array(-0.42391798)]","[0, 1, 1, 0, 0]",2.1394100541664534,"[1.0, 1.0, 1.0, 0, 0]",2.1626043644336566
uniform,COBYLA,vanilla,False,True,1,5,DE{,101.360107421875,17,"[array(-0.06931361), array(0.04830746), array(-0.55263689), array(-0.16417058), array(-0.45645416), array(-0.3779892), array(0.5374061), array(-0.3833029), array(-0.56108569), array(-0.51576924), array(-0.47220642), array(-0.52147623), array(-0.5331144), array(-0.57490706), array(-0.56755558), array(-0.51072432), array(-0.55522939)]","[0, 0, 0, 1, 1]",2.986385792249842,"[1.0, 1.0, 1.0, 0, 0]",2.986385792249842
uniform,COBYLA,vanilla,False,True,1,5,DQo,106.00736117362976,18,"[array(-0.70698754), array(0.33369511), array(-0.69509241), array(0.5851054), array(0.1215247), array(-0.25190733), array(-0.68597936), array(-0.50735729), array(-0.71542325), array(-0.7062343), array(-0.6521272), array(-0.73133207), array(-0.7185131), array(-0.71921458), array(-0.72192188), array(-0.7227981), array(-0.72675036), array(-0.72104542)]","[0, 0, 1, 1, 1]",2.2638996581241804,"[1.0, 1.0, 0, 0, 0]",2.2638996581241804
uniform,COBYLA,vanilla,False,True,1,5,D^{,116.66207504272461,19,"[array(0.22511861), array(0.55856597), array(0.12380446), array(-0.04873281), array(0.36370331), array(0.06420232), array(-0.09421425), array(-0.09273806), array(0.03990461), array(-0.15947756), array(-0.1078241), array(-0.0979307), array(-0.12157312), array(-0.1136367), array(-0.09098036), array(-0.15093251), array(-0.13133159), array(-0.14518972), array(-0.14772666)]","[1, 0, 0, 1, 1]",2.857900305851685,"[0, 0, 1.0, 0, 1.0]",3.7724088139805696
uniform,COBYLA,vanilla,False,True,1,5,DT{,111.94649338722229,18,"[array(0.5311773), array(0.25099917), array(0.08255502), array(-0.25466416), array(0.13294415), array(0.10850664), array(-0.29232092), array(-0.23553273), array(-0.12226886), array(-0.25250785), array(-0.27559995), array(-0.27678981), array(-0.3079471), array(-0.25082448), array(-0.310106), array(-0.26838428), array(-0.27177661), array(-0.28313857)]","[0, 0, 1, 0, 1]",2.7112687609116657,"[0, 1.0, 1.0, 1.0, 0]",3.1326316820831845
uniform,COBYLA,vanilla,False,True,1,5,D]w,132.84686541557312,22,"[array(0.10382649), array(-0.06768724), array(0.08617469), array(0.38684145), array(0.39499518), array(-0.13856272), array(0.00283305), array(-0.32913846), array(-0.44643155), array(-0.14316277), array(-0.47680435), array(-0.56780462), array(-0.69293767), array(-0.71031232), array(-0.60917415), array(-0.63151979), array(-0.6889968), array(-0.65607988), array(-0.70500478), array(-0.67575796), array(-0.70186706), array(-0.70410835)]","[0, 0, 1, 1, 1]",3.5207415415368595,"[0, 0, 1.0, 1.0, 1.0]",3.5207415415368595
