,qaoa_variant,warm_start,errors,depth,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
46,vanilla,True,False,1,False,5,>>graph6<<DkO,11.803261041641235,53,"[array(-0.24275), array(-1.0082), array(-0.39695), array(-0.2932), array(-0.84305), array(-0.99665), array(-0.8618), array(-1.02265), array(-1.0001), array(-1.037), array(-1.01745), array(-1.0221), array(-1.0418), array(-1.0341), array(-1.0371), array(-1.03325), array(-1.0365), array(-1.0372), array(-1.03125), array(-1.03595), array(-1.0295), array(-1.0258), array(-1.03075), array(-1.0361), array(-1.03835), array(-1.0296), array(-1.0433), array(-1.042), array(-1.037), array(-1.03365), array(-1.0384), array(-1.02395), array(-1.02725), array(-1.0302), array(-1.0364), array(-1.04455), array(-1.04635), array(-1.03895), array(-1.02905), array(-1.0474), array(-1.04875), array(-1.05555), array(-1.0446), array(-1.04215), array(-1.0448), array(-1.02195), array(-1.04045), array(-1.0407), array(-1.03165), array(-1.04015), array(-1.03085), array(-1.0253), array(-1.0429)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[3.53680391 0.33680681],0.7625
47,vanilla,True,False,1,False,5,>>graph6<<Dm{,12.90286111831665,56,"[array(0.2869), array(0.14705), array(0.08505), array(0.0431), array(-0.07605), array(-0.1022), array(0.1472), array(-0.3076), array(-0.0794), array(-0.2254), array(-0.2759), array(-0.22215), array(-0.26415), array(-0.2907), array(-0.29025), array(-0.3068), array(-0.26295), array(-0.2824), array(-0.2738), array(-0.29895), array(-0.25475), array(-0.3089), array(-0.2854), array(-0.292), array(-0.3011), array(-0.29525), array(-0.32735), array(-0.29575), array(-0.2915), array(-0.2883), array(-0.28415), array(-0.28815), array(-0.2861), array(-0.27595), array(-0.27725), array(-0.2918), array(-0.29535), array(-0.26135), array(-0.2795), array(-0.3083), array(-0.29905), array(-0.30615), array(-0.2982), array(-0.30625), array(-0.289), array(-0.29455), array(-0.30385), array(-0.28865), array(-0.29285), array(-0.3047), array(-0.28625), array(-0.29415), array(-0.2799), array(-0.30075), array(-0.2772), array(-0.25065)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[3.19216285 5.51086852],0.2767
48,vanilla,False,False,1,False,5,>>graph6<<DkO,8.741667747497559,49,"[array(-0.34335), array(-0.1846), array(-0.3533), array(0.5878), array(0.57465), array(-0.59355), array(-0.2831), array(-0.5749), array(-0.30605), array(-0.4874), array(-0.5839), array(-0.5795), array(-0.5868), array(-0.60105), array(-0.57445), array(-0.57415), array(-0.60375), array(-0.5815), array(-0.5937), array(-0.58635), array(-0.5698), array(-0.5843), array(-0.58375), array(-0.59155), array(-0.5816), array(-0.5777), array(-0.58975), array(-0.59575), array(-0.58285), array(-0.57795), array(-0.58185), array(-0.59405), array(-0.57835), array(-0.5776), array(-0.5819), array(-0.5706), array(-0.5651), array(-0.5958), array(-0.5827), array(-0.57045), array(-0.5917), array(-0.5842), array(-0.5851), array(-0.5899), array(-0.5908), array(-0.59315), array(-0.57795), array(-0.58785), array(-0.5791)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[5.89870889 2.64912344],0.2356
49,vanilla,False,False,1,False,5,>>graph6<<Dm{,9.750131368637085,51,"[array(0.2079), array(0.06415), array(-0.04475), array(-0.21535), array(-0.0736), array(0.1622), array(-0.37175), array(-0.2596), array(-0.30585), array(-0.4555), array(-0.4486), array(-0.44425), array(-0.45525), array(-0.4594), array(-0.46205), array(-0.45475), array(-0.49), array(-0.4415), array(-0.44005), array(-0.4817), array(-0.46795), array(-0.4697), array(-0.4675), array(-0.4497), array(-0.44355), array(-0.45955), array(-0.436), array(-0.4462), array(-0.4591), array(-0.4795), array(-0.4689), array(-0.4711), array(-0.44865), array(-0.4405), array(-0.45915), array(-0.45675), array(-0.45935), array(-0.45175), array(-0.4605), array(-0.44905), array(-0.4675), array(-0.45355), array(-0.45865), array(-0.47865), array(-0.4695), array(-0.44235), array(-0.44575), array(-0.4724), array(-0.4698), array(-0.44235), array(-0.44335)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[3.68712469 4.10460046],0.371
50,vanilla,True,False,1,False,5,>>graph6<<DkO,10.841893434524536,52,"[array(-0.56915), array(0.29195), array(-0.45275), array(-0.26555), array(-0.66525), array(-0.3276), array(-0.54055), array(-0.5804), array(-0.67705), array(-0.6695), array(-0.66825), array(-0.67145), array(-0.6574), array(-0.6656), array(-0.6715), array(-0.67305), array(-0.67455), array(-0.6898), array(-0.66905), array(-0.6734), array(-0.67785), array(-0.66115), array(-0.66985), array(-0.6763), array(-0.6921), array(-0.668), array(-0.66625), array(-0.68455), array(-0.66595), array(-0.68085), array(-0.65345), array(-0.6765), array(-0.66735), array(-0.66885), array(-0.6737), array(-0.67595), array(-0.66515), array(-0.6645), array(-0.6763), array(-0.66935), array(-0.67065), array(-0.6783), array(-0.68265), array(-0.673), array(-0.67135), array(-0.68215), array(-0.68525), array(-0.67615), array(-0.68515), array(-0.66665), array(-0.6698), array(-0.6659)]","[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[0.69338438 1.09925806],0.3055
51,vanilla,True,False,1,False,5,>>graph6<<Dm{,9.631447553634644,51,"[array(-0.14325), array(0.31545), array(-0.22425), array(0.08385), array(-0.39865), array(-0.4607), array(-0.54665), array(-0.44935), array(-0.49885), array(-0.4637), array(-0.5719), array(-0.5953), array(-0.55165), array(-0.59125), array(-0.5951), array(-0.5601), array(-0.5919), array(-0.57005), array(-0.60435), array(-0.5571), array(-0.56325), array(-0.56655), array(-0.58685), array(-0.5702), array(-0.58195), array(-0.5872), array(-0.59605), array(-0.57305), array(-0.5841), array(-0.57115), array(-0.56915), array(-0.59195), array(-0.5702), array(-0.56535), array(-0.5734), array(-0.59645), array(-0.57075), array(-0.5957), array(-0.5831), array(-0.5692), array(-0.58975), array(-0.582), array(-0.59455), array(-0.60135), array(-0.5486), array(-0.5994), array(-0.59765), array(-0.57), array(-0.56195), array(-0.5852), array(-0.58245)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[5.44208143 3.97600682],0.4524
52,vanilla,False,False,1,False,5,>>graph6<<DkO,11.101232290267944,50,"[array(0.26525), array(-0.2484), array(-0.558), array(0.42285), array(-0.08265), array(-0.09745), array(-0.5658), array(-0.6239), array(-0.51295), array(-0.6151), array(-0.5304), array(-0.602), array(-0.6369), array(-0.62245), array(-0.6243), array(-0.61015), array(-0.6174), array(-0.6098), array(-0.62525), array(-0.6083), array(-0.6257), array(-0.641), array(-0.62295), array(-0.62265), array(-0.6269), array(-0.6295), array(-0.63695), array(-0.6237), array(-0.6275), array(-0.63755), array(-0.62495), array(-0.6322), array(-0.6208), array(-0.6189), array(-0.6341), array(-0.61825), array(-0.62585), array(-0.6213), array(-0.6224), array(-0.61755), array(-0.625), array(-0.6271), array(-0.63075), array(-0.637), array(-0.62305), array(-0.626), array(-0.62545), array(-0.62165), array(-0.6338), array(-0.61495)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[4.33410424 1.09832559],0.2377
53,vanilla,False,False,1,False,5,>>graph6<<Dm{,10.0935537815094,55,"[array(-0.1228), array(-0.0433), array(-0.2311), array(-0.3259), array(0.07195), array(0.1361), array(-0.3609), array(-0.2765), array(-0.3599), array(-0.3423), array(-0.3802), array(-0.3673), array(-0.3506), array(-0.41355), array(-0.4171), array(-0.37745), array(-0.4235), array(-0.41665), array(-0.3999), array(-0.38705), array(-0.3949), array(-0.4294), array(-0.41655), array(-0.4248), array(-0.40785), array(-0.40185), array(-0.4141), array(-0.4244), array(-0.4102), array(-0.4285), array(-0.41425), array(-0.41395), array(-0.3981), array(-0.42505), array(-0.41425), array(-0.40945), array(-0.42895), array(-0.41375), array(-0.3958), array(-0.3977), array(-0.433), array(-0.39585), array(-0.4311), array(-0.41615), array(-0.42675), array(-0.41605), array(-0.3933), array(-0.4112), array(-0.4118), array(-0.4211), array(-0.40465), array(-0.429), array(-0.41885), array(-0.4118), array(-0.42915)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[3.67571646 4.56900231],0.2182
54,vanilla,True,False,1,False,5,>>graph6<<DkO,9.336160659790039,48,"[array(-0.86445), array(-0.5847), array(-0.18115), array(-1.02715), array(-0.4752), array(-0.6192), array(-0.9815), array(-1.0399), array(-1.02805), array(-0.9742), array(-1.03175), array(-1.03035), array(-1.01), array(-1.03345), array(-1.03535), array(-1.0309), array(-1.01485), array(-1.0263), array(-1.0253), array(-1.034), array(-1.03315), array(-1.0222), array(-1.0315), array(-1.0128), array(-1.01415), array(-1.02965), array(-1.0256), array(-1.02875), array(-1.0277), array(-1.0311), array(-1.03155), array(-1.01205), array(-1.0284), array(-1.0397), array(-1.0419), array(-1.02275), array(-1.02515), array(-1.03835), array(-1.0202), array(-1.02675), array(-1.0334), array(-1.023), array(-1.013), array(-1.0209), array(-1.0266), array(-1.0136), array(-1.02795), array(-1.03155)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[ 2.96223702 -0.06950853],0.7823
55,vanilla,True,False,1,False,5,>>graph6<<Dm{,10.349300861358643,51,"[array(-0.03895), array(0.3994), array(0.15405), array(-0.92965), array(-1.2462), array(-0.847), array(0.0564), array(-1.1604), array(-1.2539), array(-1.23905), array(-1.11015), array(-1.23875), array(-1.2695), array(-1.25895), array(-1.24645), array(-1.2607), array(-1.26645), array(-1.27055), array(-1.2608), array(-1.2674), array(-1.2534), array(-1.26195), array(-1.2583), array(-1.2665), array(-1.25545), array(-1.26785), array(-1.24785), array(-1.2643), array(-1.26245), array(-1.2576), array(-1.26535), array(-1.2668), array(-1.26205), array(-1.2731), array(-1.24925), array(-1.27025), array(-1.26125), array(-1.25165), array(-1.2538), array(-1.25255), array(-1.26625), array(-1.25265), array(-1.26475), array(-1.25805), array(-1.25855), array(-1.25515), array(-1.26025), array(-1.2608), array(-1.2681), array(-1.25145), array(-1.25835)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[ 2.91327607 -0.26135996],0.7952
56,vanilla,False,False,1,False,5,>>graph6<<DkO,8.605217695236206,53,"[array(0.03435), array(-0.4935), array(-0.4649), array(0.62655), array(-0.1348), array(0.0476), array(-0.51525), array(-0.5749), array(-0.226), array(-0.5819), array(-0.48435), array(-0.6269), array(-0.63645), array(-0.6358), array(-0.648), array(-0.62085), array(-0.6343), array(-0.6168), array(-0.618), array(-0.6272), array(-0.63195), array(-0.6231), array(-0.6406), array(-0.6414), array(-0.62665), array(-0.6532), array(-0.61895), array(-0.6258), array(-0.62455), array(-0.62665), array(-0.6424), array(-0.63485), array(-0.63255), array(-0.6355), array(-0.6332), array(-0.6287), array(-0.63065), array(-0.63795), array(-0.6574), array(-0.623), array(-0.6418), array(-0.62635), array(-0.6238), array(-0.63355), array(-0.63665), array(-0.63205), array(-0.63285), array(-0.6331), array(-0.6405), array(-0.6336), array(-0.63415), array(-0.62595), array(-0.6307)]","[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[2.77114401 1.18957741],0.2485
57,vanilla,False,False,1,False,5,>>graph6<<Dm{,11.87533950805664,49,"[array(-0.12685), array(0.05135), array(0.04135), array(0.76255), array(0.0906), array(-0.0718), array(-0.06885), array(-0.10755), array(-0.1084), array(-0.1208), array(-0.08835), array(-0.1059), array(-0.1285), array(-0.1206), array(-0.11735), array(-0.1031), array(-0.12955), array(-0.1112), array(-0.1404), array(-0.1119), array(-0.12145), array(-0.1156), array(-0.1065), array(-0.09745), array(-0.11605), array(-0.11915), array(-0.1159), array(-0.10955), array(-0.12775), array(-0.0946), array(-0.07905), array(-0.12005), array(-0.0995), array(-0.09715), array(-0.10155), array(-0.10485), array(-0.11385), array(-0.08445), array(-0.0841), array(-0.0956), array(-0.14735), array(-0.118), array(-0.1168), array(-0.1186), array(-0.11), array(-0.08785), array(-0.09345), array(-0.1192), array(-0.1285)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[5.91754249 2.47916456],0.13940000000000002
58,vanilla,True,False,1,False,5,>>graph6<<DkO,9.09024453163147,50,"[array(-0.3154), array(-0.519), array(-0.31625), array(0.1016), array(-0.2273), array(-0.6304), array(-0.64455), array(-0.5848), array(-0.6482), array(-0.6289), array(-0.6428), array(-0.6603), array(-0.6296), array(-0.6384), array(-0.63835), array(-0.64045), array(-0.65025), array(-0.6339), array(-0.6503), array(-0.65735), array(-0.65695), array(-0.6397), array(-0.6595), array(-0.64445), array(-0.63285), array(-0.6463), array(-0.6437), array(-0.65105), array(-0.6476), array(-0.64195), array(-0.6474), array(-0.63885), array(-0.6603), array(-0.64525), array(-0.6474), array(-0.6394), array(-0.6448), array(-0.6449), array(-0.64425), array(-0.635), array(-0.63365), array(-0.6391), array(-0.6319), array(-0.65145), array(-0.64435), array(-0.6387), array(-0.64545), array(-0.6391), array(-0.6534), array(-0.63985)]","[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[0.6854925  3.11061694],0.3056
59,vanilla,False,False,1,False,5,>>graph6<<DkO,8.765449523925781,50,"[array(-0.1024), array(0.5058), array(-0.14345), array(-0.31955), array(0.4623), array(-0.2824), array(-0.18965), array(-0.4106), array(-0.23985), array(-0.5652), array(-0.1896), array(-0.59445), array(-0.24445), array(-0.54975), array(-0.51295), array(-0.5811), array(-0.58225), array(-0.5521), array(-0.57595), array(-0.58095), array(-0.5651), array(-0.57755), array(-0.55675), array(-0.5528), array(-0.5802), array(-0.5558), array(-0.57515), array(-0.56015), array(-0.5713), array(-0.58035), array(-0.56765), array(-0.5664), array(-0.56265), array(-0.56885), array(-0.5788), array(-0.5659), array(-0.56555), array(-0.5626), array(-0.58465), array(-0.5514), array(-0.5689), array(-0.57495), array(-0.5433), array(-0.5656), array(-0.5697), array(-0.59265), array(-0.562), array(-0.5702), array(-0.5584), array(-0.56555)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[1.1224651  2.61539512],0.2608
60,vanilla,True,False,1,False,5,>>graph6<<Dm{,9.695300340652466,49,"[array(0.36215), array(0.0896), array(-0.218), array(-0.05125), array(-0.36575), array(-0.40875), array(-0.55665), array(-0.45055), array(-0.52955), array(-0.45575), array(-0.5561), array(-0.49015), array(-0.5075), array(-0.5054), array(-0.5193), array(-0.5079), array(-0.54085), array(-0.50875), array(-0.49815), array(-0.544), array(-0.51835), array(-0.52755), array(-0.54375), array(-0.508), array(-0.5347), array(-0.5124), array(-0.53745), array(-0.53025), array(-0.4915), array(-0.50735), array(-0.5261), array(-0.5381), array(-0.48845), array(-0.5382), array(-0.49545), array(-0.49895), array(-0.5267), array(-0.50215), array(-0.537), array(-0.5096), array(-0.52855), array(-0.51075), array(-0.52045), array(-0.5181), array(-0.5549), array(-0.51535), array(-0.525), array(-0.50785), array(-0.5351)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[5.1038453  3.60265507],0.4352
61,vanilla,False,False,1,False,5,>>graph6<<Dm{,10.992347478866577,55,"[array(-0.1483), array(-0.18095), array(-0.3976), array(-0.2598), array(-0.42045), array(-0.101), array(0.0619), array(-0.34705), array(-0.3544), array(-0.40465), array(-0.44035), array(-0.4621), array(-0.46105), array(-0.43985), array(-0.44855), array(-0.46165), array(-0.46535), array(-0.47555), array(-0.45445), array(-0.4626), array(-0.42895), array(-0.4857), array(-0.4651), array(-0.4582), array(-0.4678), array(-0.4505), array(-0.45905), array(-0.4503), array(-0.43235), array(-0.4546), array(-0.4263), array(-0.43185), array(-0.435), array(-0.4749), array(-0.48965), array(-0.4444), array(-0.4731), array(-0.44965), array(-0.4486), array(-0.4523), array(-0.4921), array(-0.4631), array(-0.46325), array(-0.43195), array(-0.4658), array(-0.45085), array(-0.43165), array(-0.45095), array(-0.46635), array(-0.46035), array(-0.4673), array(-0.4546), array(-0.45785), array(-0.4428), array(-0.44355)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[3.63040043 4.29138975],0.33140000000000003
62,vanilla,True,False,1,False,5,>>graph6<<DkO,9.969839572906494,54,"[array(-0.16035), array(0.3974), array(0.0381), array(-0.51785), array(-0.1371), array(-0.3584), array(-0.7437), array(-0.7756), array(-0.90335), array(-0.97295), array(-0.87975), array(-1.0166), array(-1.00305), array(-0.98325), array(-1.02895), array(-1.0346), array(-1.0122), array(-1.01975), array(-1.0211), array(-1.02145), array(-1.02425), array(-1.0317), array(-1.03085), array(-1.02385), array(-1.0152), array(-1.01175), array(-1.02545), array(-1.0265), array(-1.0124), array(-1.02575), array(-1.0346), array(-1.034), array(-1.02355), array(-1.0358), array(-1.03425), array(-1.024), array(-1.01765), array(-1.0191), array(-1.02305), array(-1.0303), array(-1.02945), array(-1.025), array(-1.02055), array(-1.01715), array(-1.0294), array(-1.0179), array(-1.0356), array(-1.03075), array(-1.0208), array(-1.02575), array(-1.0331), array(-1.02645), array(-1.0218), array(-1.02355)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[3.60872821 0.39963237],0.7535
63,vanilla,True,False,1,False,5,>>graph6<<Dm{,15.104617595672607,53,"[array(0.10715), array(0.42605), array(-0.12705), array(0.01625), array(-0.15745), array(0.0369), array(-0.2528), array(-0.1754), array(-0.25385), array(-0.27625), array(-0.3274), array(-0.3749), array(-0.3492), array(-0.41095), array(-0.38755), array(-0.3876), array(-0.39095), array(-0.39825), array(-0.38305), array(-0.3755), array(-0.3767), array(-0.4044), array(-0.39715), array(-0.4042), array(-0.3976), array(-0.3866), array(-0.3879), array(-0.3931), array(-0.38855), array(-0.39415), array(-0.4015), array(-0.389), array(-0.39785), array(-0.3728), array(-0.3696), array(-0.42505), array(-0.3953), array(-0.396), array(-0.3981), array(-0.413), array(-0.378), array(-0.3674), array(-0.4021), array(-0.3925), array(-0.40295), array(-0.40305), array(-0.40925), array(-0.4122), array(-0.383), array(-0.3806), array(-0.39305), array(-0.4061), array(-0.3634)]","[0, 1, 1, 1, 0]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[2.36935687 4.2178988 ],0.3314
64,vanilla,False,False,1,False,5,>>graph6<<DkO,8.839048147201538,53,"[array(0.0708), array(-0.5112), array(-0.47205), array(0.62005), array(-0.0969), array(0.0136), array(-0.54535), array(-0.5818), array(-0.5254), array(-0.5249), array(-0.6225), array(-0.6159), array(-0.63905), array(-0.63645), array(-0.6324), array(-0.62315), array(-0.63465), array(-0.62115), array(-0.63945), array(-0.63045), array(-0.6172), array(-0.63245), array(-0.64675), array(-0.6344), array(-0.6338), array(-0.64745), array(-0.636), array(-0.6301), array(-0.63145), array(-0.63055), array(-0.62275), array(-0.65205), array(-0.6201), array(-0.6332), array(-0.63445), array(-0.6253), array(-0.62305), array(-0.63335), array(-0.6239), array(-0.6205), array(-0.6421), array(-0.63785), array(-0.6299), array(-0.63455), array(-0.63575), array(-0.62965), array(-0.63815), array(-0.64005), array(-0.6303), array(-0.6201), array(-0.6235), array(-0.6347), array(-0.61955)]","[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[1.19912127 1.28500027],0.2591
65,vanilla,False,False,1,False,5,>>graph6<<Dm{,11.381748914718628,59,"[array(0.51485), array(-0.6121), array(-0.6155), array(0.91425), array(0.7724), array(-0.40855), array(-0.54885), array(-0.198), array(-0.52195), array(-0.6447), array(-0.67195), array(-0.6724), array(-0.6961), array(-0.6896), array(-0.64475), array(-0.69675), array(-0.6937), array(-0.66965), array(-0.69185), array(-0.6961), array(-0.6759), array(-0.68685), array(-0.6774), array(-0.69665), array(-0.6871), array(-0.68175), array(-0.6777), array(-0.68425), array(-0.6981), array(-0.70435), array(-0.69915), array(-0.6963), array(-0.6753), array(-0.6884), array(-0.69305), array(-0.6885), array(-0.69125), array(-0.7202), array(-0.6916), array(-0.7046), array(-0.6828), array(-0.6597), array(-0.68795), array(-0.70475), array(-0.68545), array(-0.6752), array(-0.68975), array(-0.6778), array(-0.69945), array(-0.68655), array(-0.7071), array(-0.68335), array(-0.67675), array(-0.67285), array(-0.66045), array(-0.678), array(-0.69685), array(-0.6795), array(-0.6836)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[5.99269474 1.38486322],0.27280000000000004
66,vanilla,True,False,1,False,5,>>graph6<<DkO,10.516796112060547,50,"[array(0.3488), array(-0.01875), array(-0.15745), array(-0.25195), array(-0.13075), array(0.0091), array(-0.26865), array(-0.3321), array(-0.3106), array(-0.3298), array(-0.3338), array(-0.30365), array(-0.3449), array(-0.3206), array(-0.32495), array(-0.32155), array(-0.33575), array(-0.3195), array(-0.33735), array(-0.34075), array(-0.3232), array(-0.3425), array(-0.335), array(-0.32945), array(-0.32635), array(-0.3163), array(-0.30975), array(-0.34375), array(-0.3223), array(-0.3215), array(-0.32275), array(-0.3397), array(-0.3303), array(-0.32595), array(-0.32505), array(-0.31695), array(-0.3321), array(-0.3291), array(-0.3351), array(-0.34185), array(-0.33585), array(-0.32025), array(-0.32165), array(-0.33265), array(-0.3303), array(-0.3387), array(-0.3249), array(-0.3237), array(-0.3361), array(-0.32895)]","[1, 0, 0, 0, 0]",2.25,"[1.0, 0, 0, 1.0, 0]",2.5,[3.7437911  3.41570377],0.0871
67,vanilla,True,False,1,False,5,>>graph6<<Dm{,10.69063425064087,52,"[array(-0.569), array(-0.21845), array(-0.7252), array(0.2765), array(-0.76215), array(-0.62845), array(-0.76475), array(-0.85895), array(-0.90885), array(-0.92765), array(-0.88555), array(-0.92375), array(-0.93165), array(-0.92135), array(-0.9193), array(-0.92845), array(-0.91485), array(-0.9312), array(-0.93195), array(-0.9369), array(-0.9162), array(-0.9384), array(-0.93205), array(-0.9245), array(-0.92495), array(-0.924), array(-0.9271), array(-0.92295), array(-0.9242), array(-0.91315), array(-0.92125), array(-0.92805), array(-0.9463), array(-0.90635), array(-0.90475), array(-0.942), array(-0.91385), array(-0.9299), array(-0.93265), array(-0.9232), array(-0.92135), array(-0.926), array(-0.9332), array(-0.9189), array(-0.935), array(-0.92395), array(-0.92115), array(-0.9236), array(-0.9332), array(-0.92465), array(-0.9334), array(-0.9301)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[0.63847867 1.05943719],0.4171
68,vanilla,False,False,1,False,5,>>graph6<<DkO,12.662378549575806,59,"[array(0.072), array(0.01365), array(0.07975), array(-0.18075), array(0.3941), array(0.2716), array(-0.46315), array(-0.58685), array(-0.5131), array(-0.38805), array(-0.4937), array(-0.55625), array(-0.61785), array(-0.62575), array(-0.601), array(-0.6339), array(-0.63255), array(-0.6365), array(-0.638), array(-0.62735), array(-0.62895), array(-0.6111), array(-0.6321), array(-0.63245), array(-0.62435), array(-0.6275), array(-0.6278), array(-0.61205), array(-0.64165), array(-0.6192), array(-0.6329), array(-0.6347), array(-0.63875), array(-0.63195), array(-0.62715), array(-0.61215), array(-0.6373), array(-0.63755), array(-0.6286), array(-0.62865), array(-0.62965), array(-0.6343), array(-0.63275), array(-0.6327), array(-0.63165), array(-0.62835), array(-0.6378), array(-0.6134), array(-0.6427), array(-0.64405), array(-0.63205), array(-0.6243), array(-0.62415), array(-0.62835), array(-0.62325), array(-0.6218), array(-0.6234), array(-0.63575), array(-0.62555)]","[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[ 1.94887116 -1.17846328],0.24880000000000002
69,vanilla,False,False,1,False,5,>>graph6<<Dm{,11.06508469581604,47,"[array(-0.54595), array(0.2554), array(-0.19645), array(1.01915), array(-0.24155), array(0.31365), array(-0.6546), array(-0.73485), array(-0.59585), array(-0.796), array(-0.7132), array(-0.8018), array(-0.7798), array(-0.7749), array(-0.76485), array(-0.7698), array(-0.7574), array(-0.78015), array(-0.77165), array(-0.7724), array(-0.7617), array(-0.7753), array(-0.77835), array(-0.7701), array(-0.779), array(-0.7792), array(-0.79625), array(-0.77975), array(-0.77015), array(-0.79135), array(-0.7845), array(-0.7714), array(-0.7792), array(-0.7642), array(-0.7534), array(-0.77975), array(-0.7842), array(-0.7665), array(-0.77115), array(-0.7665), array(-0.7912), array(-0.78235), array(-0.7763), array(-0.75375), array(-0.7615), array(-0.7708), array(-0.75645)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[2.85369997 1.13222692],0.27690000000000003
70,vanilla,True,False,1,False,5,>>graph6<<DkO,46.39388871192932,56,"[array(-0.43685), array(-0.2567), array(-0.47705), array(0.3327), array(-0.60545), array(-0.2865), array(-0.57625), array(-0.36), array(-0.52485), array(-0.6297), array(-0.60195), array(-0.5914), array(-0.62255), array(-0.64055), array(-0.61645), array(-0.59295), array(-0.6435), array(-0.6235), array(-0.632), array(-0.6272), array(-0.63045), array(-0.6105), array(-0.6206), array(-0.6426), array(-0.6424), array(-0.6127), array(-0.64375), array(-0.6369), array(-0.6069), array(-0.63205), array(-0.63825), array(-0.63), array(-0.61275), array(-0.63985), array(-0.6367), array(-0.6461), array(-0.637), array(-0.63665), array(-0.617), array(-0.6203), array(-0.63095), array(-0.6428), array(-0.62735), array(-0.6329), array(-0.6357), array(-0.6294), array(-0.63525), array(-0.6236), array(-0.63605), array(-0.6368), array(-0.62405), array(-0.6222), array(-0.62965), array(-0.6348), array(-0.64385), array(-0.6232)]","[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,[0.76072983 1.57271185],0.3402
71,vanilla,True,False,1,False,5,>>graph6<<Dm{,11.88748812675476,59,"[array(-0.2329), array(-0.1164), array(-0.0324), array(-0.0176), array(-0.2624), array(-0.0152), array(-0.5364), array(-0.6543), array(-0.84155), array(-0.7662), array(-0.84325), array(-0.7615), array(-0.9106), array(-0.77075), array(-0.8509), array(-0.89495), array(-0.9218), array(-0.9348), array(-0.9027), array(-0.92055), array(-0.927), array(-0.9241), array(-0.9414), array(-0.92455), array(-0.92755), array(-0.9102), array(-0.91765), array(-0.926), array(-0.9183), array(-0.91365), array(-0.93725), array(-0.93295), array(-0.9346), array(-0.9193), array(-0.91985), array(-0.91825), array(-0.936), array(-0.9052), array(-0.93575), array(-0.905), array(-0.91185), array(-0.91055), array(-0.928), array(-0.9208), array(-0.94175), array(-0.91165), array(-0.91425), array(-0.92095), array(-0.92895), array(-0.9369), array(-0.9251), array(-0.9348), array(-0.9252), array(-0.9378), array(-0.90975), array(-0.92655), array(-0.92), array(-0.93225), array(-0.9229)]","[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,[0.69218445 1.13317036],0.43660000000000004
